time,free,used,cached,buffers
1692037288,993.4883,384.0938,2441.93,92.10938
1692037287,993.4883,384.1289,2441.895,92.10938
1692037286,993.4883,384.1484,2441.875,92.10938
1692037285,993.4883,384.1914,2441.832,92.10938
1692037284,993.4883,384.2148,2441.809,92.10938
1692037283,993.4883,384.25,2441.773,92.10938
1692037282,993.4883,384.2734,2441.75,92.10938
1692037281,993.4883,384.3086,2441.715,92.10938
1692037280,993.7344,384.0898,2441.688,92.10938
1692037279,993.7344,384.1328,2441.648,92.10547
1692037278,993.7344,384.1562,2441.625,92.10547
1692037277,993.7344,384.1875,2441.594,92.10547
1692037276,993.7344,384.2148,2441.566,92.10547
1692037275,993.7344,384.2383,2441.543,92.10547
1692037274,993.7344,384.2734,2441.508,92.10547
1692037273,993.7344,384.3047,2441.477,92.10547
1692037272,993.7344,384.332,2441.449,92.10547
1692037271,993.7344,384.3711,2441.41,92.10547
1692037270,993.7344,384.3945,2441.387,92.10547
1692037269,993.7344,384.4336,2441.348,92.10547
1692037268,993.7344,384.4531,2441.328,92.10547
1692037267,993.7344,384.4883,2441.293,92.10547
1692037266,993.7344,384.5195,2441.262,92.10547
1692037265,993.7344,384.5469,2441.234,92.10547
1692037264,993.7344,384.5859,2441.195,92.10547
1692037263,993.7344,384.6133,2441.168,92.10547
1692037262,993.7344,384.6445,2441.137,92.10547
1692037261,993.7344,384.6758,2441.105,92.10547
1692037260,993.7344,384.7031,2441.078,92.10547
1692037259,993.7344,384.7305,2441.051,92.10547
1692037258,993.7344,384.7656,2441.016,92.10547
1692037257,993.9805,384.5508,2440.984,92.10547
1692037256,993.9805,384.5742,2440.961,92.10547
1692037255,993.9805,384.6133,2440.922,92.10547
1692037254,993.9805,384.6445,2440.891,92.10547
1692037253,993.9805,384.6719,2440.863,92.10547
1692037252,993.9805,384.6992,2440.836,92.10547
1692037251,993.9805,384.7305,2440.805,92.10547
1692037250,994.4727,384.2656,2440.777,92.10547
1692037249,994.4727,384.3008,2440.742,92.10547
1692037248,994.4727,384.3242,2440.719,92.10547
1692037247,994.4727,384.3633,2440.68,92.10547
1692037246,994.4727,384.3906,2440.652,92.10547
1692037245,994.4727,384.4219,2440.621,92.10547
1692037244,994.4727,384.4492,2440.594,92.10547
1692037243,994.4727,384.4883,2440.555,92.10547
1692037242,994.4727,384.5117,2440.531,92.10547
1692037241,994.4727,384.543,2440.5,92.10547
1692037240,994.4727,384.5664,2440.477,92.10547
1692037239,994.4727,384.5977,2440.445,92.10547
1692037238,994.4727,384.6289,2440.418,92.10156
1692037237,994.4727,384.6523,2440.395,92.10156
1692037236,994.7188,384.4375,2440.363,92.10156
1692037235,994.7188,384.4805,2440.32,92.10156
1692037234,994.7188,384.5078,2440.293,92.10156
1692037233,994.7188,384.5352,2440.266,92.10156
1692037232,994.7188,384.5742,2440.227,92.10156
1692037231,994.7188,384.6016,2440.199,92.10156
1692037230,994.7188,384.625,2440.176,92.10156
1692037229,994.7188,384.6602,2440.141,92.10156
1692037228,994.7188,384.6875,2440.117,92.09766
1692037227,994.7188,384.7227,2440.082,92.09766
1692037226,994.7188,384.7422,2440.062,92.09766
1692037225,994.7188,384.7852,2440.02,92.09766
1692037224,994.7188,384.8086,2439.996,92.09766
1692037223,994.7188,384.8477,2439.957,92.09766
1692037222,994.7188,384.875,2439.93,92.09766
1692037221,994.7188,384.9102,2439.895,92.09766
1692037220,994.7188,384.9297,2439.875,92.09766
1692037219,994.7188,384.9688,2439.836,92.09766
1692037218,994.7188,384.9961,2439.812,92.09375
1692037217,994.7188,385.0312,2439.777,92.09375
1692037216,994.7188,385.0508,2439.758,92.09375
1692037215,994.7188,385.0977,2439.711,92.09375
1692037214,994.7188,385.125,2439.684,92.09375
1692037213,994.7188,385.1484,2439.66,92.09375
1692037212,994.7188,385.1836,2439.625,92.09375
1692037211,994.7188,385.1953,2439.613,92.09375
1692037210,994.7188,385.1953,2439.613,92.09375
1692037209,994.7188,385.1953,2439.613,92.09375
1692037208,994.7188,385.1953,2439.613,92.09375
1692037207,994.7188,385.1953,2439.613,92.09375
1692037206,994.7188,385.1953,2439.613,92.09375
1692037205,994.7188,385.1953,2439.613,92.09375
1692037204,994.7188,385.1953,2439.613,92.09375
1692037203,994.7188,385.1953,2439.613,92.09375
1692037202,994.7188,385.1953,2439.613,92.09375
1692037201,994.7188,385.1953,2439.613,92.09375
1692037200,994.7188,385.1953,2439.613,92.09375
1692037199,994.7188,385.1953,2439.613,92.09375
1692037198,994.7188,385.1953,2439.613,92.09375
1692037197,994.7188,385.1953,2439.613,92.09375
1692037196,994.7188,385.1953,2439.613,92.09375
1692037195,994.7188,385.1953,2439.613,92.09375
1692037194,994.7188,385.1953,2439.613,92.09375
1692037193,994.7188,385.1953,2439.613,92.09375
1692037192,994.7188,385.1953,2439.613,92.09375
1692037191,994.7188,385.1953,2439.613,92.09375
1692037190,994.7188,385.1953,2439.613,92.09375
1692037189,994.7188,385.1953,2439.613,92.09375
1692037188,994.7188,385.1953,2439.613,92.09375
1692037187,994.7188,385.1953,2439.613,92.09375
1692037186,994.7188,385.1953,2439.613,92.09375
1692037185,994.7188,385.1953,2439.613,92.09375
1692037184,994.7188,385.1953,2439.613,92.09375
1692037183,994.7188,385.1953,2439.613,92.09375
1692037182,994.7188,385.1953,2439.613,92.09375
1692037181,994.7188,385.1953,2439.613,92.09375
1692037180,994.7188,385.1953,2439.613,92.09375
1692037179,994.7188,385.1953,2439.613,92.09375
1692037178,994.7188,385.1953,2439.613,92.09375
1692037177,994.7188,385.1953,2439.613,92.09375
1692037176,994.7188,385.1953,2439.613,92.09375
1692037175,994.7188,385.1953,2439.613,92.09375
1692037174,994.7188,385.1953,2439.613,92.09375
1692037173,994.7188,385.1953,2439.613,92.09375
1692037172,994.7188,385.1953,2439.613,92.09375
1692037171,994.7188,385.1953,2439.613,92.09375
1692037170,994.7188,385.1953,2439.613,92.09375
1692037169,994.7188,385.1953,2439.613,92.09375
1692037168,994.7188,385.1953,2439.613,92.09375
1692037167,994.7188,385.1953,2439.613,92.09375
1692037166,994.7188,385.1953,2439.613,92.09375
1692037165,994.7188,385.1953,2439.613,92.09375
1692037164,994.7188,385.1953,2439.613,92.09375
1692037163,994.7188,385.1953,2439.613,92.09375
1692037162,994.7188,385.1953,2439.613,92.09375
1692037161,994.7188,385.1953,2439.613,92.09375
1692037160,994.7188,385.1953,2439.613,92.09375
1692037159,994.7188,385.1953,2439.613,92.09375
1692037158,994.7188,385.1953,2439.613,92.09375
1692037157,994.7188,385.1953,2439.613,92.09375
1692037156,994.7188,385.1953,2439.613,92.09375
1692037155,994.7188,385.1953,2439.613,92.09375
1692037154,994.7188,385.1953,2439.613,92.09375
1692037153,994.7188,385.1953,2439.613,92.09375
1692037152,994.7188,385.1953,2439.613,92.09375
1692037151,994.7188,385.1953,2439.613,92.09375
1692037150,994.7188,385.1953,2439.613,92.09375
1692037149,994.7188,385.1953,2439.613,92.09375
1692037148,994.7188,385.1953,2439.613,92.09375
1692037147,994.7188,385.1953,2439.613,92.09375
1692037146,994.7188,385.1953,2439.613,92.09375
1692037145,994.7188,385.1953,2439.613,92.09375
1692037144,994.7188,385.1953,2439.613,92.09375
1692037143,994.7188,385.1953,2439.613,92.09375
1692037142,994.7188,385.1953,2439.613,92.09375
1692037141,994.7188,385.1953,2439.613,92.09375
1692037140,994.7188,385.1953,2439.613,92.09375
1692037139,994.7188,385.1953,2439.613,92.09375
1692037138,994.7188,385.1953,2439.613,92.09375
1692037137,994.7188,385.1953,2439.613,92.09375
1692037136,994.7188,385.1953,2439.613,92.09375
1692037135,994.7188,385.1992,2439.613,92.08984
1692037134,994.7188,385.1992,2439.613,92.08984
1692037133,994.7188,385.1992,2439.613,92.08984
1692037132,994.7188,385.1992,2439.613,92.08984
1692037131,994.7188,385.1992,2439.613,92.08984
1692037130,994.7188,385.1992,2439.613,92.08984
1692037129,994.7188,385.1992,2439.613,92.08984
1692037128,994.7188,385.1992,2439.613,92.08984
1692037127,994.7188,385.1992,2439.613,92.08984
1692037126,994.7188,385.1992,2439.613,92.08984
1692037125,994.7188,385.1992,2439.613,92.08984
1692037124,994.7188,385.1992,2439.613,92.08984
1692037123,994.7188,385.1992,2439.613,92.08984
1692037122,994.7188,385.1992,2439.613,92.08984
1692037121,994.7188,385.1992,2439.613,92.08984
1692037120,994.7188,385.1992,2439.613,92.08984
1692037119,994.7188,385.1992,2439.613,92.08984
1692037118,994.7188,385.1992,2439.613,92.08984
1692037117,994.7188,385.1992,2439.613,92.08984
1692037116,994.7188,385.1992,2439.613,92.08984
1692037115,994.7188,385.1992,2439.613,92.08984
1692037114,994.7188,385.1992,2439.613,92.08984
1692037113,994.7188,385.1992,2439.613,92.08984
1692037112,994.7188,385.1992,2439.613,92.08984
1692037111,994.7188,385.1992,2439.613,92.08984
1692037110,994.7188,385.1992,2439.613,92.08984
1692037109,996.4414,383.4766,2439.613,92.08984
1692037108,997.6719,382.2461,2439.613,92.08984
1692037107,997.6719,382.2461,2439.613,92.08984
1692037106,997.6719,382.2461,2439.613,92.08984
1692037105,997.6719,382.2461,2439.613,92.08984
1692037104,999.6406,380.2773,2439.613,92.08984
1692037103,1000.625,379.293,2439.613,92.08984
1692037102,1000.625,379.293,2439.613,92.08984
1692037101,1000.625,379.293,2439.613,92.08984
1692037100,1000.625,379.293,2439.613,92.08984
1692037099,1000.625,379.293,2439.613,92.08984
1692037098,1000.625,379.293,2439.613,92.08984
1692037097,1000.625,379.293,2439.613,92.08984
1692037096,1000.625,379.293,2439.613,92.08984
1692037095,1000.625,379.293,2439.613,92.08984
1692037094,1000.625,379.293,2439.613,92.08984
1692037093,1000.8672,379.0508,2439.613,92.08984
1692037092,1000.8672,379.0508,2439.613,92.08984
1692037091,1000.8672,379.0508,2439.613,92.08984
1692037090,1000.8672,379.0508,2439.613,92.08984
1692037089,1000.8672,379.0508,2439.613,92.08984
1692037088,1000.8672,379.0508,2439.613,92.08984
1692037087,1000.8672,379.0508,2439.613,92.08984
1692037086,1000.8672,379.0508,2439.613,92.08984
1692037085,1000.8672,379.0508,2439.613,92.08984
1692037084,1000.8672,379.0508,2439.613,92.08984
1692037083,1000.8672,379.0508,2439.613,92.08984
1692037082,1000.8672,379.0508,2439.613,92.08984
1692037081,1000.8672,379.0508,2439.613,92.08984
1692037080,1000.8672,379.0508,2439.613,92.08984
1692037079,1000.8672,379.0508,2439.613,92.08984
1692037078,1000.8672,379.0508,2439.613,92.08984
1692037077,1000.8672,379.0508,2439.613,92.08984
1692037076,1000.8672,379.0508,2439.613,92.08984
1692037075,1000.8672,379.0508,2439.613,92.08984
1692037074,1000.8672,379.0508,2439.613,92.08984
1692037073,1000.8672,379.0508,2439.613,92.08984
1692037072,1000.8672,379.0508,2439.613,92.08984
1692037071,1000.8672,379.0508,2439.613,92.08984
1692037070,1000.8672,379.0508,2439.613,92.08984
1692037069,1000.8672,379.0508,2439.613,92.08984
1692037068,1000.8672,379.0508,2439.613,92.08984
1692037067,1000.8672,379.0508,2439.613,92.08984
1692037066,1000.8672,379.0508,2439.613,92.08984
1692037065,1000.8672,379.0508,2439.613,92.08984
1692037064,1000.8672,379.0508,2439.613,92.08984
1692037063,1000.8672,379.0586,2439.605,92.08984
1692037062,1000.8672,379.0586,2439.605,92.08984
1692037061,1000.8672,379.0586,2439.605,92.08984
1692037060,1000.8672,379.0586,2439.605,92.08984
1692037059,1000.8672,379.0586,2439.605,92.08984
1692037058,1000.8672,379.0586,2439.605,92.08984
1692037057,1000.8672,379.0586,2439.605,92.08984
1692037056,1000.8672,379.0586,2439.605,92.08984
1692037055,1002.0977,377.8281,2439.605,92.08984
1692037054,1002.0977,377.8281,2439.605,92.08984
1692037053,1002.0977,377.8281,2439.605,92.08984
1692037052,1002.0977,377.8281,2439.605,92.08984
1692037051,1002.0977,377.8281,2439.605,92.08984
1692037050,1003.3281,376.5977,2439.605,92.08984
1692037049,1005.0508,374.875,2439.605,92.08984
1692037048,1005.0508,374.875,2439.605,92.08984
1692037047,1005.0508,374.8945,2439.586,92.08984
1692037046,1005.0508,374.8945,2439.586,92.08984
1692037045,1005.0508,374.8945,2439.586,92.08984
1692037044,1005.0508,374.8945,2439.586,92.08984
1692037043,1005.0508,374.9141,2439.566,92.08984
1692037042,1005.0508,374.9141,2439.566,92.08984
1692037041,1005.0508,374.9141,2439.566,92.08984
1692037040,1005.0508,374.9141,2439.566,92.08984
1692037039,1005.0508,374.9141,2439.566,92.08984
