time,free,used,cached,buffers
1692037488,982.4141,391.9727,2445.09,92.14453
1692037487,982.4141,391.9727,2445.09,92.14453
1692037486,982.4141,391.9727,2445.09,92.14453
1692037485,982.4141,391.9766,2445.09,92.14062
1692037484,982.4141,391.9766,2445.09,92.14062
1692037483,982.4141,391.9766,2445.09,92.14062
1692037482,982.4141,391.9766,2445.09,92.14062
1692037481,982.4141,391.9766,2445.09,92.14062
1692037480,982.4141,391.9766,2445.09,92.14062
1692037479,982.4141,391.9766,2445.09,92.14062
1692037478,982.4141,391.9766,2445.09,92.14062
1692037477,982.4141,391.9766,2445.09,92.14062
1692037476,982.4141,391.9766,2445.09,92.14062
1692037475,982.4141,391.9766,2445.09,92.14062
1692037474,982.4141,391.9766,2445.09,92.14062
1692037473,982.4141,391.9766,2445.09,92.14062
1692037472,982.4141,391.9766,2445.09,92.14062
1692037471,982.4141,391.9766,2445.09,92.14062
1692037470,982.4141,391.9766,2445.09,92.14062
1692037469,982.4141,391.9766,2445.09,92.14062
1692037468,982.4141,391.9766,2445.09,92.14062
1692037467,982.4141,391.9766,2445.09,92.14062
1692037466,982.4141,391.9766,2445.09,92.14062
1692037465,982.4141,391.9766,2445.09,92.14062
1692037464,982.4141,391.9766,2445.09,92.14062
1692037463,982.4141,391.9766,2445.09,92.14062
1692037462,982.4141,391.9766,2445.09,92.14062
1692037461,982.4141,391.9766,2445.09,92.14062
1692037460,982.4141,391.9766,2445.09,92.14062
1692037459,982.4141,391.9766,2445.09,92.14062
1692037458,982.4141,391.9766,2445.09,92.14062
1692037457,982.4141,391.9766,2445.09,92.14062
1692037456,982.4141,391.9766,2445.09,92.14062
1692037455,982.4141,391.9766,2445.09,92.14062
1692037454,982.4141,391.9766,2445.09,92.14062
1692037453,982.4141,391.9766,2445.09,92.14062
1692037452,982.4141,391.9766,2445.09,92.14062
1692037451,982.4141,391.9766,2445.09,92.14062
1692037450,982.4141,391.9766,2445.09,92.14062
1692037449,982.4141,391.9766,2445.09,92.14062
1692037448,982.4141,391.9766,2445.09,92.14062
1692037447,982.4141,391.9766,2445.09,92.14062
1692037446,982.4141,391.9766,2445.09,92.14062
1692037445,982.4141,391.9766,2445.09,92.14062
1692037444,982.4141,391.9766,2445.09,92.14062
1692037443,982.4141,391.9766,2445.09,92.14062
1692037442,982.4141,391.9766,2445.09,92.14062
1692037441,982.4141,391.9766,2445.09,92.14062
1692037440,982.4141,391.9766,2445.09,92.14062
1692037439,982.4141,391.9766,2445.09,92.14062
1692037438,982.4141,391.9766,2445.09,92.14062
1692037437,982.4141,391.9766,2445.09,92.14062
1692037436,982.4141,391.9766,2445.09,92.14062
1692037435,982.4141,391.9766,2445.09,92.14062
1692037434,982.4141,391.9805,2445.086,92.14062
1692037433,982.4141,391.9805,2445.09,92.13672
1692037432,982.4141,391.9805,2445.09,92.13672
1692037431,982.4141,391.9805,2445.09,92.13672
1692037430,982.4141,391.9805,2445.09,92.13672
1692037429,982.4141,391.9805,2445.09,92.13672
1692037428,982.4141,391.9805,2445.09,92.13672
1692037427,982.4141,391.9805,2445.09,92.13672
1692037426,982.4141,391.9805,2445.09,92.13672
1692037425,982.4141,391.9805,2445.09,92.13672
1692037424,982.4141,391.9805,2445.09,92.13672
1692037423,982.4141,391.9805,2445.09,92.13672
1692037422,982.4141,391.9805,2445.09,92.13672
1692037421,982.4141,391.9805,2445.09,92.13672
1692037420,982.4141,391.9805,2445.09,92.13672
1692037419,982.4141,391.9805,2445.09,92.13672
1692037418,982.4141,391.9805,2445.09,92.13672
1692037417,982.4141,391.9805,2445.09,92.13672
1692037416,982.4141,391.9805,2445.09,92.13672
1692037415,982.4141,391.9805,2445.09,92.13672
1692037414,982.4141,391.9805,2445.09,92.13672
1692037413,982.4141,391.9805,2445.09,92.13672
1692037412,982.4141,391.9805,2445.09,92.13672
1692037411,982.4141,391.9805,2445.09,92.13672
1692037410,982.4141,391.9805,2445.09,92.13672
1692037409,982.4141,391.9805,2445.09,92.13672
1692037408,982.4141,391.9805,2445.09,92.13672
1692037407,982.4141,391.9805,2445.09,92.13672
1692037406,982.4141,391.9805,2445.09,92.13672
1692037405,982.4141,391.9805,2445.09,92.13672
1692037404,982.4141,391.9844,2445.086,92.13672
1692037403,982.4141,392.0117,2445.062,92.13281
1692037402,982.4141,392.0117,2445.062,92.13281
1692037401,982.4141,392.0117,2445.062,92.13281
1692037400,982.4141,392.0117,2445.062,92.13281
1692037399,982.4141,392.0117,2445.062,92.13281
1692037398,982.4141,392.0312,2445.043,92.13281
