time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
1692029083,0,0,0.5050505,0,0,0,1.010101,1.010101,0
1692029082,0,0,0,0,0,1,1.5,0.5,0
1692029081,0,0,0,0,0,1.010101,0,1.5151515,0
1692029080,0,0,0,0,0,0,1.0204082,0.5102041,0
1692029079,0,0,0,0,0,0.5050505,1.5151515,1.5151515,0
1692029078,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692029077,0,0,0.5025126,0,0,0.5025126,0.5025126,1.0050251,0
1692029076,0,0,0,0.5050505,0,0,1.010101,1.010101,0
1692029075,0,0,0,0,0,0.5025126,0.5025126,1.5075377,0
1692029074,0,0,0,0,0,0.4975124,0.9950249,1.4925373,0.4975124
1692029073,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692029072,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692029071,0,0,0.5025126,0,0,0.5025126,1.0050251,0.5025126,0
1692029070,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692029069,0,0,0,0,0,0.5050505,1.010101,1.5151515,0
1692029068,0,0,0,0.5025126,0,0,0.5025126,1.5075377,0
1692029067,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692029066,0,0,0,0,0,0,1.0152284,1.0152284,0
1692029065,0,0,0.5,0,0,0.5,1,1,0
1692029064,0,0,0,0,0,0,1.010101,1.010101,0
1692029063,0,0,0,0,0,1.0050251,1.0050251,1.5075377,0
1692029062,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692029061,0,0,0,0,0,0,1.010101,1.010101,0
1692029060,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692029059,0,0,0.5050505,0,0,0.5050505,1.010101,1.010101,0
1692029058,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692029057,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692029056,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692029055,0,0,0,0,0,1,1,1,0
1692029054,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692029053,0,0,0.5025126,0,0,0.5025126,1.0050251,0.5025126,0
1692029052,0,0,0,0,0,0,1.0050251,1.5075377,0
1692029051,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692029050,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692029049,0,0,0,0,0,0.5050505,2.020202,0.5050505,0
1692029048,0,0,0,0,0,0.5025126,0.5025126,1.5075377,0
1692029047,0,0,0.5050505,0,0,0,1.010101,1.010101,0
1692029046,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692029045,0,0,0,0,0,1,1,1,0
1692029044,0,0,0,0,0,1.0152284,1.0152284,0,0
1692029043,0,0,0,0,0,0,1.5075377,1.0050251,0
1692029042,0,0,0.5050505,0,0,0,1.010101,1.010101,0
1692029041,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692029040,0,0,1.0050251,0,0,1.0050251,0.5025126,1.0050251,0
1692029039,0,0,0,0,0,0.5025126,1.0050251,1.5075377,0
1692029038,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692029037,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692029036,0,0,0.5025126,0,0,0.5025126,0.5025126,1.0050251,0
1692029035,0,0,0,0,0,1.5075377,1.5075377,0.5025126,0
1692029034,0,0,0,0,0,0,1.0050251,1.5075377,0
1692029033,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692029032,0,0,0,0,0,0.5025126,2.01005,1.0050251,0
1692029031,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692029030,0,0,0.4975124,0,0,0.9950249,0.9950249,0.9950249,0
1692029029,0,0,0,0,0,0.5076142,0.5076142,1.5228426,0
1692029028,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692029027,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692029026,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692029025,0,0,0,0,0,1,1,1,0.5
1692029024,0,0,0.5,0,0,0.5,0.5,1.5,0
1692029023,0,0,0,0,0,0.5,1.5,1.5,0
1692029022,0,0,0,0,0,0.5050505,0,1.5151515,0
1692029021,0,0,0,0,0,1.010101,1.010101,1.010101,0
1692029020,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692029019,0,0,0,0,0,0.5025126,1.5075377,1.5075377,0
1692029018,0,0,0.5050505,0,0,0.5050505,1.010101,0.5050505,0
1692029017,0,0,0,0,0,0.5025126,0.5025126,1.5075377,0
1692029016,0,0,0,0,0,0.5,1,1.5,0
1692029015,0,0,0,0,0,0.5076142,0.5076142,0.5076142,0
1692029014,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692029013,0,0,0.5025126,0,0,0.5025126,0.5025126,1.0050251,0
1692029012,0,0,0,0,0,0.9950249,1.4925373,0.9950249,0
1692029011,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692029010,0,0,0,0,0,0,1.0152284,1.0152284,0
1692029009,0,0,0,0,0,0,1.0152284,1.5228426,0
1692029008,0,0,0,0,0,1.5075377,0.5025126,1.0050251,0
1692029007,0,0,0.5025126,0,0,1.0050251,1.0050251,0.5025126,0
1692029006,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692029005,0,0,0,0,0,1.0050251,1.0050251,0.5025126,0
1692029004,0,0,0,0,0,0,1.0152284,1.0152284,0
1692029003,0,0,0.5,0,0,0.5,1.5,0.5,0
1692029002,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692029001,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692029000,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028999,0,0,0,0,0,0.5050505,1.5151515,1.010101,0
1692028998,0,0,0.5025126,0,0,1.0050251,0.5025126,1.0050251,0
1692028997,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692028996,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028995,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028994,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692028993,0,0,0.5,0,0,0.5,1,1,0
1692028992,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692028991,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692028990,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028989,0,0,0,0,0,0,0.5102041,1.5306122,0
1692028988,0,0,0,0,0,1,1.5,1,0
1692028987,0,0,0.5025126,0,0,0.5025126,0.5025126,1.0050251,0
1692028986,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692028985,0,0,0,0,0,0,1.010101,1.010101,0
1692028984,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028983,0,0,0.5050505,0,0,0,0.5050505,1.5151515,0
1692028982,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692028981,0,0,0.5,0,0,1.5,1,0.5,0
1692028980,0,0,1.010101,0,0,0.5050505,1.010101,0.5050505,0
1692028979,0,0,0,0,0,0.5025126,1.5075377,1.5075377,0
1692028978,0,0,0,0,0,0,1.0152284,0.5076142,0
1692028977,0,0,0,0,0,0.5,1,1.5,0
1692028976,0,0,0,0.5025126,0,0,1.0050251,1.0050251,0
1692028975,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028974,0,0,0.5050505,0,0,0.5050505,1.010101,0.5050505,0
1692028973,0,0,0,0,0,0.5,1.5,1,0
1692028972,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028971,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692028970,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692028969,0,0,0,0,0,0,2.020202,1.010101,0
1692028968,0,0,0.5,0,0,1,0.5,1,0.5
1692028967,0,0,0,0,0,0.5025126,0,2.01005,0
1692028966,0,0,0,0,0,1.5151515,0.5050505,0.5050505,0
1692028965,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692028964,0,0,0,0,0,0.5076142,0,1.0152284,0
1692028963,0,0,0.4975124,0,0,0.4975124,1.4925373,0.9950249,0
1692028962,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692028961,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692028960,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692028959,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692028958,0,0,0.5025126,0,0,0.5025126,0.5025126,1.0050251,0
1692028957,0,0,0,0,0,1.0050251,0.5025126,1.5075377,0
1692028956,0,0,0,0,0,0,1.010101,1.010101,0
1692028955,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692028954,0,0,0,0,0,1.5,1.5,1,0
1692028953,0,0,0,0,0,1.010101,0,1.010101,0
1692028952,0,0,0,0,0,0.5,1,1.5,0
1692028951,0,0,0.5025126,0,0,0.5025126,0.5025126,1.0050251,0
1692028950,0,0,0,0,0,1.010101,1.010101,0.5050505,0
1692028949,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692028948,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692028947,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692028946,0,0,0,0,0,0,0.5050505,1.5151515,0
1692028945,0,0,0.5025126,0,0,0.5025126,1.0050251,0.5025126,0
1692028944,0,0,0,0,0,0.5,1.5,1,0
1692028943,0,0,0,0,0,0.5050505,1.5151515,0,0
1692028942,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692028941,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692028940,0,0,0.4975124,0,0,0.9950249,0.9950249,0.9950249,0
1692028939,0,0,0,0,0,0.5050505,1.5151515,1.010101,0
1692028938,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028937,0,0,0,0,0,0.5,1.5,1,0
1692028936,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692028935,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028934,0,0,0.5,0,0,0.5,1,1,0
1692028933,0,0,0,0,0,0,1.0152284,1.0152284,0
1692028932,0,0,0,0,0,1,0.5,1.5,0
1692028931,0,0,0,0,0,0,1.5151515,1.010101,0
1692028930,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692028929,0,0,0,0,0,1.0050251,0.5025126,1.5075377,0
1692028928,0,0,0.5,0,0,1,1,1,0
1692028927,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028926,0,0,0,0,0,1.5151515,0.5050505,1.010101,0
1692028925,0,0,0,0,0,0.5102041,0.5102041,0.5102041,0
1692028924,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692028923,0,0,0.5,0,0,0.5,1,1,0
1692028922,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692028921,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692028920,0,0,1.4925373,0,0,0,1.4925373,0.9950249,0.4975124
1692028919,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692028918,0,0,0.5,0,0,0.5,1,1.5,0
1692028917,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692028916,0,0,0,0,0,0,1.0152284,0.5076142,0
1692028915,0,0,0,0,0,0,1.010101,1.010101,0
1692028914,0,0,0,0,0,0.5,1,1.5,0
1692028913,0,0,0.5076142,0,0,0,0,1.5228426,0
1692028912,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028911,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028910,0,0,0,0,0,0.5050505,1.5151515,1.010101,0
1692028909,0,0,0,0,0,0.5025126,1.0050251,1.5075377,0
1692028908,0,0,0.5050505,0,0,0.5050505,1.010101,1.010101,0
1692028907,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692028906,0,0,0,0,0,0,1.010101,1.010101,0
1692028905,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692028904,0,0,0.5025126,0,0,0,1.0050251,1.0050251,0
1692028903,0,0,0,0,0,1.0050251,0.5025126,1.5075377,0
1692028902,0,0,0,0,0,0.5076142,0,1.0152284,0
1692028901,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028900,0,0,0,0.5050505,0,1.010101,1.010101,0.5050505,0
1692028899,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692028898,0,0,0.5025126,0,0,1.0050251,0.5025126,1.0050251,0
1692028897,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028896,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692028895,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692028894,0,0,0.5025126,0,0,0,1.0050251,1.0050251,0
1692028893,0,0,0,0,0,0.5025126,1.0050251,1.5075377,0
1692028892,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028891,0,0,0,0,0,0.5076142,0,1.0152284,0
1692028890,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692028889,0,0,0.5025126,0,0,0.5025126,0.5025126,2.01005,0
1692028888,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028887,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028886,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692028885,0,0,0,0,0,0,1.010101,1.010101,0
1692028884,0,0,0.5,0,0,1,0.5,1,0
1692028883,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692028882,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692028881,0,0,0,0,0,1,1,1,0
1692028880,0,0,0,0,0,0,1.0152284,0.5076142,0
1692028879,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692028878,0,0,0.5,0,0,0.5,1.5,1,0
1692028877,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028876,0,0,0,0,0,1,0.5,1.5,0
1692028875,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692028874,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028873,0,0,0.5,0,0,2,0.5,0.5,0
1692028872,0,0,0,0,0,0,1.010101,1.5151515,0
1692028871,0,0,0,0,0,0,1.025641,0,0
1692028870,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692028869,0,0,0,0,0,0.5025126,1.0050251,2.01005,0
1692028868,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028867,0,0,0.5050505,0,0,0,1.010101,1.010101,0
1692028866,0,0,0,0,0,0.5,1,1.5,0
1692028865,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692028864,0,0,0.5050505,0,0,0,1.010101,1.010101,0
1692028863,0,0,1.5,0,0,0.5,1.5,0.5,0
1692028862,0,0,1.4925373,0,0,0.4975124,0.4975124,1.4925373,0.4975124
1692028861,0,0,0.5025126,0,0,1.0050251,0,1.5075377,0
1692028860,0,0,2.985075,0,0,0.9950249,1.4925373,0.9950249,0
1692028859,0,0,0,0,0,0.5102041,1.0204082,0.5102041,0
1692028858,0,0,0,0,0,0,1.5075377,1.5075377,0
1692028857,0,0,0.5025126,0,0,0.5025126,1.0050251,0.5025126,0
1692028856,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692028855,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028854,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692028853,0,0,0.5,0,0,0.5,1,1,0
1692028852,0,0,0,0,0,1.5151515,1.010101,0.5050505,0
1692028851,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028850,0,0,0,0,0,0,0.5076142,1.0152284,0
1692028849,0,0,0,0,0,1,1.5,1.5,0
1692028848,0,0,0,0,0,0.5102041,1.0204082,0.5102041,0
1692028847,0,0,0.5025126,0,0,0.5025126,1.0050251,1.0050251,0
1692028846,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028845,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692028844,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692028843,0,0,0,0,0,0,1.010101,1.010101,0
1692028842,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692028841,0,0,0.4975124,0,0,0.4975124,1.4925373,1.4925373,0
1692028840,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692028839,0,0,0,0,0,1.0050251,1.5075377,1.0050251,0
1692028838,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692028837,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692028836,0,0,0.5025126,0,0,0.5025126,1.0050251,1.0050251,0
1692028835,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692028834,0,0,0,0,0,0,0.5050505,1.5151515,0
1692028833,0,0,0,0,0,1.0050251,1.0050251,0.5025126,0
1692028832,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692028831,0,0,0.5,0,0,0.5,1,1,0
1692028830,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692028829,0,0,0,0,0,1,1,1.5,0
1692028828,0,0,0,0,0,0,1.5151515,1.010101,0
1692028827,0,0,0.5050505,0,0,0.5050505,0.5050505,1.010101,0
1692028826,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028825,0,0,0,0,0,1,1,1,0
1692028824,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692028823,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692028822,0,0,0.5025126,0,0,0,1.5075377,0.5025126,0.5025126
1692028821,0,0,0,0,0,1,1,1,0
1692028820,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692028819,0,0,0,0,0,1.0050251,1.0050251,1.5075377,0
1692028818,0,0,0,0,0,1.5151515,0.5050505,1.010101,0
1692028817,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692028816,0,0,0.5,0,0,1,0.5,1,0
1692028815,0,0,0,0,0,0.5050505,1.010101,1.010101,0
