time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
1692036580,0,0,0,0.5128205,0,5.128205,2.051282,0.5128205,0
1692036579,0,0,0.5154639,0,0,4.639175,1.5463918,1.0309278,0
1692036578,0,0,0,0.5154639,0,5.670103,1.5463918,1.0309278,0
1692036577,0,0,0.5102041,0.5102041,0,4.591837,2.55102,1.0204082,0
1692036576,0,0,0,0.5128205,0,4.102564,1.025641,0.5128205,0
1692036575,0,0,0.5050505,0.5050505,0,5.050505,3.030303,1.010101,0
1692036574,0,0,0,0.5076142,0,5.076142,1.5228426,1.0152284,0
1692036573,0,0,0.5050505,0.5050505,0,5.555556,2.020202,1.5151515,0
1692036572,0,0,0,0.5050505,0,5.050505,1.5151515,1.010101,0
1692036571,0,0,0.5025126,0.5025126,0,5.527638,2.01005,1.5075377,0
1692036570,0,0,0.5181347,0,0,4.145078,1.5544041,0,0
1692036569,0,0,0,1.0204082,0,5.102041,3.061224,1.0204082,0
1692036568,0,0,0.5050505,0,0,6.060606,1.5151515,1.010101,0
1692036567,0,0,0,0,0,5.102041,2.55102,1.0204082,0
1692036566,0,0,0.5102041,0.5102041,0,4.081633,2.55102,0.5102041,0
1692036565,0,0,0,0,0,4.568528,2.538071,1.0152284,0
1692036564,0,0,0.5,1,0,5.5,3,1,0
1692036563,0,0,0,0,0,3.076923,2.051282,0.5128205,0
1692036562,0,0,0.5050505,0.5050505,0,5.555556,2.525253,1.010101,0.5050505
1692036561,0,0,0,0.5076142,0,3.553299,1.0152284,1.5228426,0
1692036560,0,0,0,0.5102041,0,5.102041,1.5306122,1.0204082,0
1692036559,0,0,0.5050505,0.5050505,0,5.555556,2.020202,1.5151515,0
1692036558,0,0,0,0,0,3.589744,2.051282,1.025641,0
1692036557,0,0,0.5050505,1.010101,0,5.050505,2.020202,1.010101,0
1692036556,0,0,0,0,0,3.571429,2.040816,1.0204082,0
1692036555,0,0,0.5154639,0.5154639,0,4.639175,1.0309278,1.0309278,0
1692036554,0,0,0,0.5076142,0,5.076142,3.045685,1.0152284,0
1692036553,0,0,0.5025126,0,0,6.030151,2.01005,1.5075377,0
1692036552,0,0,0,0,0,4.123711,1.5463918,1.0309278,0
1692036551,0,0,0.5128205,0,0,5.128205,1.5384615,1.025641,0
1692036550,0,0,0,0.5076142,0,4.568528,1.5228426,1.0152284,0
1692036549,0,0,0.5154639,0.5154639,0,4.639175,1.5463918,1.5463918,0
1692036548,0,0,0,0,0,4,2,1,0
1692036547,0,0,0.5076142,1.0152284,0,6.091371,1.5228426,1.0152284,0
1692036546,0,0,0,0.5076142,0,3.553299,2.538071,1.0152284,0
1692036545,0,0,0.5025126,0.5025126,0,4.522613,1.5075377,1.0050251,0
1692036544,0,0,0,0.5128205,0,5.128205,2.564103,1.025641,0
1692036543,0,0,0.5128205,0.5128205,0,3.589744,1.025641,1.025641,0
1692036542,0,0,0,0,0,5.583756,2.538071,1.0152284,0
1692036541,0,0,0,0.5076142,0,3.553299,1.5228426,0.5076142,0
1692036540,0,0,1.5228426,0.5076142,0,5.583756,3.045685,1.0152284,0
1692036539,0,0,0,0.5181347,0,3.108808,1.5544041,2.072539,0
1692036538,0,0,0.5050505,0.5050505,0,5.050505,2.525253,1.010101,0
1692036537,0,0,0,0.5128205,0,3.076923,1.025641,1.025641,0
1692036536,0,0,0.5,0.5,0,5,3,1,0
1692036535,0,0,0,0,0,5.102041,2.040816,0.5102041,0
1692036534,0,0,0.5076142,0.5076142,0,5.076142,1.0152284,1.5228426,0
1692036533,0,0,0,0.5050505,0,5.555556,2.525253,1.010101,0
1692036532,0,0,0.5102041,0.5102041,0,4.081633,1.5306122,1.0204082,0
1692036531,0,0,0,0.5102041,0,3.571429,2.040816,1.0204082,0
1692036530,0,0,0.5102041,0.5102041,0,6.122449,1.0204082,1.0204082,0
1692036529,0,0,0,0,0,4.145078,2.072539,1.5544041,0
1692036528,0,0,0.5076142,1.0152284,0,6.598985,1.5228426,0.5076142,0
1692036527,0,0,0,0.5050505,0,4.040404,3.535354,1.010101,0
1692036526,0,0,0,0,0,5.128205,2.564103,0.5128205,0
1692036525,0,0,0.5,1,0,6,3,0.5,0
1692036524,0,0,0,0,0,3.571429,2.55102,1.0204082,0
1692036523,0,0,0.5050505,0.5050505,0,4.040404,3.030303,1.010101,0
1692036522,0,0,0.5076142,1.0152284,0,5.076142,2.030457,1.0152284,0
1692036521,0,0,0,0.5102041,0,3.571429,3.061224,1.0204082,0
1692036520,0,0,0.5102041,0.5102041,0,5.102041,2.040816,2.040816,0
1692036519,0,0,0,0,0,2.564103,1.5384615,1.025641,0
1692036518,0,0,0.5181347,0,0,5.699482,2.072539,1.0362694,0
1692036517,0,0,0,0.5102041,0,4.081633,1.5306122,0.5102041,0
1692036516,0,0,0.5025126,1.0050251,0,6.532663,2.01005,1.0050251,0
1692036515,0,0,0,0.5102041,0,3.061224,1.0204082,1.5306122,0
1692036514,0,0,0,1.025641,0,5.128205,1.5384615,1.025641,0
1692036513,0,0,0.5025126,0.5025126,0,5.025126,3.517588,0.5025126,0
1692036512,0,0,0.5050505,0.5050505,0,5.555556,1.5151515,1.010101,0
1692036511,0,0,0,0,0,4.591837,2.040816,1.5306122,0
1692036510,0,0,0.5102041,0.5102041,0,5.102041,1.5306122,0.5102041,0
1692036509,0,0,0,0.5076142,0,4.568528,2.030457,2.030457,0
1692036508,0,0,0.5076142,0,0,5.583756,2.030457,1.0152284,0
1692036507,0,0,0,0.5128205,0,4.102564,2.051282,0.5128205,0
1692036506,0,0,0,0.5050505,0,5.050505,2.020202,1.010101,0
1692036505,0,0,0.5050505,1.010101,0,6.060606,2.020202,0.5050505,0
1692036504,0,0,0,0,0,3.608247,1.5463918,1.0309278,0
1692036503,0,0,0.5076142,0.5076142,0,5.076142,2.538071,1.0152284,0
1692036502,0,0,0,0.5076142,0,5.076142,3.045685,0.5076142,0.5076142
1692036501,0,0,0.5128205,0,0,5.641026,1.5384615,1.025641,0
1692036500,0,0,0,0.5154639,0,3.608247,1.5463918,1.0309278,0
1692036499,0,0,0.5128205,1.025641,0,4.102564,1.025641,1.5384615,0
1692036498,0,0,0,0.5025126,0,4.522613,2.512563,2.01005,0
1692036497,0,0,0.5025126,0.5025126,0,5.527638,1.5075377,0.5025126,0
1692036496,0,0,0,0.5076142,0,4.568528,2.030457,1.5228426,0
1692036495,0,0,0.5076142,0,0,4.060914,2.030457,1.0152284,0
1692036494,0,0,0,1.0204082,0,5.612245,1.5306122,1.0204082,0
1692036493,0,0,0.5050505,0,0,4.545455,2.020202,0.5050505,0
1692036492,0,0,0,0.5025126,0,6.532663,2.512563,1.5075377,0
1692036491,0,0,0.5076142,0.5076142,0,3.045685,2.030457,1.0152284,0
1692036490,0,0,0,0.5102041,0,6.122449,1.5306122,1.0204082,0
1692036489,0,0,0.5102041,0.5102041,0,4.081633,1.5306122,1.0204082,0
1692036488,0,0,0,0.5025126,0,5.527638,2.512563,0.5025126,0
1692036487,0,0,0,0.5076142,0,3.553299,1.5228426,1.5228426,0
1692036486,0,0,0.5025126,0,0,0,1.0050251,1.0050251,0
1692036485,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692036484,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692036483,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692036482,0,0,0,0,0,0.5050505,1.5151515,1.010101,0
1692036481,0,0,0.5025126,0,0,0.5025126,1.0050251,0.5025126,0
1692036480,0,0,1.4851485,0,0,0.990099,0.990099,0.990099,0
1692036479,0,0,0,0,0,1.010101,0,2.020202,0
1692036478,0,0,0,0,0,0,1.5151515,1.010101,0
1692036477,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692036476,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692036475,0,0,0,0,0,1.5151515,0.5050505,1.010101,0
1692036474,0,0,0.5,0,0,0.5,0.5,1.5,0
1692036473,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692036472,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692036471,0,0,0,0,0,0,1.0152284,0.5076142,0
1692036470,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692036469,0,0,0,0,0,1.010101,0.5050505,1.5151515,0.5050505
1692036468,0,0,0.5,0,0,0.5,1.5,0.5,0
1692036467,0,0,0,0,0,0.5050505,0,1.5151515,0
1692036466,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692036465,0,0,0,0,0,1.0050251,1.0050251,0.5025126,0
1692036464,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692036463,0,0,0,0,0,0.5076142,0.5076142,0.5076142,0
1692036462,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692036461,0,0,0.5025126,0,0,0.5025126,1.0050251,1.0050251,0
1692036460,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692036459,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692036458,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692036457,0,0,0,0,0,0,1.010101,1.010101,0
1692036456,0,0,0,0,0,1.0050251,0,1.5075377,0
1692036455,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692036454,0,0,0.5025126,0,0,0,1.0050251,1.0050251,0
1692036453,0,0,0,0,0,0.5,1.5,1,0
1692036452,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692036451,0,0,0,0,0,0,0.5102041,1.0204082,0
1692036450,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692036449,0,0,0,0,0,0,1.5151515,1.5151515,0
1692036448,0,0,0.5025126,0,0,1.5075377,0.5025126,0.5025126,0
1692036447,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692036446,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692036445,0,0,0,0.5050505,0,0.5050505,0.5050505,0.5050505,0
1692036444,0,0,0,0,0,0,1.0050251,1.5075377,0
1692036443,0,0,0,0,0,1,1,1,0
1692036442,0,0,0.5025126,0,0,0,1.0050251,1.0050251,0
1692036441,0,0,0,0,0,0,1.010101,1.5151515,0
1692036440,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692036439,0,0,0,0,0,0.5025126,1.0050251,1.5075377,0
1692036438,0,0,0,0,0,0,1.5228426,0.5076142,0
1692036437,0,0,0.5,0,0,1,0.5,1,0
1692036436,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692036435,0,0,0,0,0,0,1.010101,1.010101,0
1692036434,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692036433,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692036432,0,0,0.5025126,0,0,0.5025126,0.5025126,1.0050251,0
1692036431,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692036430,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692036429,0,0,0,0,0,1.0152284,0.5076142,1.0152284,0
1692036428,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692036427,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692036426,0,0,0.5025126,0,0,0.5025126,1.0050251,1.0050251,0
1692036425,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692036424,0,0,0,0,0,0,1.5151515,0.5050505,0
1692036423,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692036422,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0.5025126
1692036421,0,0,0.5,0,0,0.5,1,1,0
1692036420,0,0,1.010101,0,0,1.5151515,0.5050505,1.010101,0
1692036419,0,0,0,0,0,1.010101,1.010101,1.010101,0
1692036418,0,0,0.5025126,0,0,0.5025126,0.5025126,1.5075377,0
1692036417,0,0,0,0,0,1.0050251,1.5075377,0.5025126,0
1692036416,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692036415,0,0,0,0,0,1.010101,0,1.010101,0
1692036414,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692036413,0,0,0,0,0,0.5,1,1.5,0
1692036412,0,0,0,0,0,0,1.5151515,0.5050505,0
1692036411,0,0,0.5025126,0,0,0.5025126,1.0050251,0.5025126,0
1692036410,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692036409,0,0,0,0,0,0.5050505,0,2.525253,0
1692036408,0,0,0,0,0,0,1.010101,1.010101,0
1692036407,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692036406,0,0,0,0,0,0,0.5050505,1.5151515,0
1692036405,0,0,0,0,0,1.0050251,0,1.5075377,0
1692036404,0,0,0.5,0,0,1,0.5,1,0
1692036403,0,0,0,0,0,0,1.010101,1.010101,0
1692036402,0,0,0,0,0,0.5050505,1.5151515,1.010101,0
1692036401,0,0,0,0,0,1.0050251,1.0050251,0.5025126,0
1692036400,0,0,0,0,0,0,1.010101,1.010101,0
1692036399,0,0,0.5050505,0,0,0,1.010101,1.5151515,0
1692036398,0,0,0,0.4950495,0,0.4950495,1.4851485,1.4851485,0
1692036397,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692036396,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692036395,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692036394,0,0,0.5,0,0,0.5,1,1,0
1692036393,0,0,0,0,0,1.010101,1.5151515,0.5050505,0
1692036392,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692036391,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692036390,0,0,0,0,0,0,1.5075377,1.5075377,0
1692036389,0,0,0,0,0,1.0152284,0.5076142,1.0152284,0
1692036388,0,0,0.4975124,0,0,0.4975124,1.4925373,0.9950249,0
1692036387,0,0,0,0,0,1.010101,0.5050505,0.5050505,0
1692036386,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692036385,0,0,0,0,0,1.0050251,1.0050251,0.5025126,0
1692036384,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692036383,0,0,0,0,0,0,1.0050251,1.5075377,0
1692036382,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692036381,0,0,0.5025126,0,0,1.0050251,1.0050251,0.5025126,0
1692036380,0,0,0,0,0,0,1.010101,1.010101,0
1692036379,0,0,0,0,0,1.0152284,0.5076142,1.0152284,0
1692036378,0,0,0,0,0,1.010101,0.5050505,0.5050505,0
1692036377,0,0,0,0,0,1,1,1,0
1692036376,0,0,0.5,0,0,0,1.5,1,0
1692036375,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692036374,0,0,0,0,0,0.5025126,1.0050251,0.5025126,0.5025126
1692036373,0,0,0,0,0,0.5,1.5,1,0
1692036372,0,0,0,0,0,0,0.5050505,1.5151515,0
1692036371,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692036370,0,0,0.5,0,0,1,1,0.5,0
1692036369,0,0,0,0,0,0.5050505,1.010101,1.5151515,0
1692036368,0,0,0,0,0,0,1.0204082,1.0204082,0
1692036367,0,0,0,0,0,0.5,1.5,1,0
1692036366,0,0,0,0,0,1.0152284,0.5076142,1.0152284,0
1692036365,0,0,0.4950495,0,0,0.4950495,1.4851485,1.4851485,0
1692036364,0,0,0,0,0,0,0.5128205,0.5128205,0
1692036363,0,0,0,0,0,1,1,1,0
1692036362,0,0,0,0,0,0,1.0204082,0.5102041,0.5102041
1692036361,0,0,0,0,0,1.0050251,0,1.5075377,0
1692036360,0,0,1.99005,0.4975124,0,0.4975124,0.9950249,0.9950249,0
1692036359,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692036358,0,0,0.5050505,0,0,0.5050505,0,1.010101,0
1692036357,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692036356,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692036355,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692036354,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692036353,0,0,0,0,0,0.5102041,0,1.0204082,0
1692036352,0,0,0.5,0,0,0.5,0.5,1.5,0
1692036351,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692036350,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692036349,0,0,0,0,0,0,0.5076142,2.030457,0
1692036348,0,0,0,0,0,1.010101,1.010101,0.5050505,0
1692036347,0,0,0.4975124,0,0,0.4975124,1.4925373,0.9950249,0
1692036346,0,0,0,0,0,0.5076142,0,1.0152284,0
1692036345,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692036344,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692036343,0,0,0,0,0,0,1.5228426,0.5076142,0
1692036342,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692036341,0,0,0.5025126,0,0,1.0050251,0.5025126,0.5025126,0
1692036340,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692036339,0,0,0,0,0,1.5151515,1.010101,1.5151515,0
1692036338,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0.5025126
1692036337,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692036336,0,0,0.4975124,0,0,0.9950249,0.9950249,0.9950249,0
1692036335,0,0,0,0,0,0,1.5151515,1.010101,0
1692036334,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692036333,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692036332,0,0,0,0,0,1.010101,1.010101,0.5050505,0
1692036331,0,0,0.5,0,0,0.5,1.5,1,0
1692036330,0,0,0.5050505,0,0,0.5050505,1.010101,0.5050505,0
1692036329,0,0,0,0,0,1.010101,1.5151515,1.010101,0
1692036328,0,0,0,0,0,1.0152284,0.5076142,1.0152284,0
1692036327,0,0,0,0,0,1,1,1,0
1692036326,0,0,0,0,0,0,1.5075377,1.5075377,0
1692036325,0,0,0.5025126,0,0,0.5025126,0.5025126,1.0050251,0
1692036324,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692036323,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692036322,0,0,0,0,0,1.010101,0,1.5151515,0
1692036321,0,0,0.5050505,0,0,0,1.010101,0.5050505,0
1692036320,0,0,0,0,0,0,1.5151515,1.010101,0
1692036319,0,0,0,0,0,1.0050251,1.0050251,1.5075377,0
1692036318,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692036317,0,0,0,0,0,0.5050505,0,1.5151515,0
