time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
1692037365,0,0,0,1.025641,0,6.666667,2.564103,1.025641,0
1692037364,0,0,0.5102041,0.5102041,0,6.122449,2.040816,1.0204082,0
1692037363,0,0,0,0.5076142,0,6.091371,2.538071,1.0152284,0
1692037362,0,0,0.5128205,1.025641,0,5.128205,4.102564,0.5128205,0
1692037361,0,0,0,0.5102041,0,5.102041,4.081633,0.5102041,0
1692037360,0,0,0.5,1,0,6,3,1.5,0
1692037359,0,0,0,1.0050251,0,7.537688,2.01005,1.5075377,0
1692037358,0,0,0.5154639,0,0,5.670103,2.57732,0.5154639,0
1692037357,0,0,0,0.5076142,0,5.583756,2.538071,1.5228426,0
1692037356,0,0,0.5102041,1.0204082,0,4.081633,2.040816,1.0204082,0
1692037355,0,0,0,0.9950249,0,7.462687,3.482587,0.9950249,0
1692037354,0,0,0.5050505,0.5050505,0,5.050505,2.525253,1.5151515,0
1692037353,0,0,0,0.5050505,0,7.575758,2.525253,1.010101,0
1692037352,0,0,0.5050505,0.5050505,0,6.565657,2.525253,1.010101,0
1692037351,0,0,0,0,0,7.142857,2.040816,1.0204082,0
1692037350,0,0,0.5050505,1.010101,0,6.565657,1.5151515,1.5151515,0
1692037349,0,0,0.5128205,1.5384615,0,6.666667,2.051282,1.5384615,0
1692037348,0,0,0,1.010101,0,4.545455,3.030303,1.010101,0
1692037347,0,0,0,1.0204082,0,5.612245,2.040816,1.0204082,0.5102041
1692037346,0,0,0.5050505,0.5050505,0,6.060606,2.020202,1.010101,0
1692037345,0,0,0,1.5228426,0,6.091371,3.553299,1.0152284,0
1692037344,0,0,0.5050505,0.5050505,0,6.060606,2.525253,1.010101,0
1692037343,0,0,0,0.5154639,0,6.701031,2.061856,0.5154639,0
1692037342,0,0,0.5050505,0.5050505,0,5.050505,2.525253,1.5151515,0
1692037341,0,0,0,0,0,5.050505,3.030303,1.010101,0
1692037340,0,0,0.5076142,0.5076142,0,6.598985,1.5228426,1.0152284,0
1692037339,0,0,0,0.5154639,0,7.216495,1.5463918,1.5463918,0
1692037338,0,0,0.5025126,1.5075377,0,5.025126,3.015075,1.0050251,0
1692037337,0,0,0,1.0152284,0,5.583756,2.030457,2.030457,0
1692037336,0,0,0.5050505,1.5151515,0,6.060606,2.525253,0.5050505,0
1692037335,0,0,0,0.5102041,0,6.632653,3.061224,1.0204082,0
1692037334,0,0,0.5050505,1.010101,0,5.050505,3.030303,1.010101,0
1692037333,0,0,0,1.0362694,0,5.181347,2.072539,0.5181347,0
1692037332,0,0,0.5102041,2.040816,0,5.102041,3.061224,0.5102041,0
1692037331,0,0,0,0.5102041,0,6.632653,2.55102,1.0204082,0
1692037330,0,0,0.5102041,0.5102041,0,6.122449,3.571429,1.0204082,0
1692037329,0,0,0.5128205,0,0,7.692308,1.025641,1.025641,0
1692037328,0,0,0,1.5228426,0,5.583756,2.030457,1.0152284,0
1692037327,0,0,0.5050505,0.5050505,0,7.575758,2.020202,1.010101,0
1692037326,0,0,0,1.0309278,0,5.670103,2.061856,1.0309278,0
1692037325,0,0,0.5181347,0.5181347,0,5.181347,2.072539,1.0362694,0
1692037324,0,0,0,1.0204082,0,5.102041,3.061224,1.0204082,0
1692037323,0,0,0.5050505,0.5050505,0,5.555556,2.525253,1.5151515,0
1692037322,0,0,0,1.025641,0,6.153846,2.051282,0.5128205,0
1692037321,0,0,0.5050505,0.5050505,0,6.060606,2.525253,1.5151515,0.5050505
1692037320,0,0,2.020202,1.5151515,0,6.060606,3.030303,1.5151515,0
1692037319,0,0,0,1.010101,0,6.060606,3.535354,1.5151515,0
1692037318,0,0,0.5102041,0,0,6.122449,2.040816,1.0204082,0
1692037317,0,0,0,1.0152284,0,5.076142,2.030457,1.5228426,0
1692037316,0,0,0.5076142,1.0152284,0,6.598985,2.538071,1.0152284,0
1692037315,0,0,0,0.5154639,0,7.731959,2.061856,1.0309278,0
1692037314,0,0,0.5050505,1.010101,0,7.070707,3.030303,0.5050505,0
1692037313,0,0,0.5102041,1.0204082,0,4.591837,4.081633,0.5102041,0
1692037312,0,0,0,0,0,8.121827,3.045685,1.0152284,0
1692037311,0,0,0.5128205,0,0,5.128205,3.589744,0.5128205,0
1692037310,0,0,0,0.5102041,0,7.653061,2.040816,1.0204082,0
1692037309,0,0,0.5154639,0,0,5.670103,4.123711,1.0309278,0
1692037308,0,0,0.5208333,0.5208333,0,7.291667,1.5625,1.0416667,0
1692037307,0,0,0.5050505,0.5050505,0,7.070707,3.535354,0,0
1692037306,0,0,0.5076142,1.0152284,0,5.076142,3.045685,1.5228426,0
1692037305,0,0,0.5025126,1.0050251,0,6.532663,4.020101,0.5025126,0
1692037304,0,0,0,0.5181347,0,6.735751,2.072539,1.0362694,0
1692037303,0,0,0.5102041,1.0204082,0,4.591837,4.081633,0.5102041,0
1692037302,0,0,0.5128205,1.025641,0,5.128205,2.564103,0.5128205,0
1692037301,0,0,0,0,0,5.729167,1.5625,1.0416667,0
1692037300,0,0,0.5076142,1.0152284,0,6.091371,2.538071,1.0152284,0
1692037299,0,0,0,0,0,5.699482,2.590674,1.5544041,0
1692037298,0,0,0.5050505,1.010101,0,5.050505,3.030303,1.5151515,0
1692037297,0,0,0,1.5075377,0,6.030151,3.015075,1.0050251,0
1692037296,0,0,0.5181347,0,0,7.772021,1.0362694,1.0362694,0
1692037295,0,0,0,1.5228426,0,5.583756,3.045685,0.5076142,0
1692037294,0,0,0.5076142,1.0152284,0,6.091371,3.553299,0.5076142,0
1692037293,0,0,0.5025126,1.0050251,0,5.527638,2.01005,1.5075377,0
1692037292,0,0,0,0.5076142,0,7.106599,3.045685,0.5076142,0
1692037291,0,0,0.5154639,0.5154639,0,6.701031,1.5463918,0.5154639,0
1692037290,0,0,0,0,0,6.701031,1.5463918,1.5463918,0
1692037289,0,0,0.5102041,1.0204082,0,5.612245,3.571429,1.0204082,0
1692037288,0,0,0,1.025641,0,6.666667,2.051282,0,0
1692037287,0,0,0.5102041,0.5102041,0,5.102041,2.55102,1.0204082,0
1692037286,0,0,0,1.010101,0,7.070707,3.535354,1.010101,0
1692037285,0,0,0.5076142,1.0152284,0,5.583756,2.538071,1.0152284,0
1692037284,0,0,0,1.0204082,0,7.142857,1.0204082,1.0204082,0
1692037283,0,0,0.5154639,0.5154639,0,6.185567,2.061856,0,0
1692037282,0,0,0,1.025641,0,5.128205,2.564103,1.5384615,0
1692037281,0,0,0.5102041,1.5306122,0,6.122449,2.040816,0.5102041,0
1692037280,0,0,0,1.0050251,0,7.035176,3.517588,1.0050251,0
1692037279,0,0,0.5025126,1.5075377,0,6.030151,2.01005,1.5075377,0
1692037278,0,0,0,1.5306122,0,5.612245,3.061224,0.5102041,0
1692037277,0,0,0.5102041,0.5102041,0,6.122449,1.5306122,1.0204082,0
1692037276,0,0,0,1.0152284,0,6.598985,2.538071,0.5076142,0
1692037275,0,0,0.5,0.5,0,6,4.5,1.5,0
1692037274,0,0,0.5050505,1.010101,0,6.060606,1.5151515,1.010101,0
1692037273,0,0,0,0.5050505,0,6.060606,3.535354,0.5050505,0
1692037272,0,0,0.5076142,0,0,7.106599,2.538071,1.0152284,0
1692037271,0,0,0,1.0309278,0,5.154639,3.092784,1.0309278,0
1692037270,0,0,0.5050505,0,0,5.050505,3.030303,2.020202,0
1692037269,0,0,0,1.0152284,0,6.598985,2.030457,1.0152284,0.5076142
1692037268,0,0,0.5050505,1.010101,0,5.555556,4.040404,1.010101,0
1692037267,0,0,0,0.5102041,0,6.122449,2.55102,1.0204082,0
1692037266,0,0,0.5102041,1.0204082,0,6.122449,2.55102,0.5102041,0
1692037265,0,0,0,1.010101,0,6.565657,2.020202,1.5151515,0
1692037264,0,0,0.5128205,0.5128205,0,5.641026,2.564103,1.025641,0
1692037263,0,0,0.5050505,0,0,7.575758,2.525253,1.010101,0
1692037262,0,0,0,0.5128205,0,5.641026,2.564103,1.5384615,0
1692037261,0,0,0.5154639,0.5154639,0,5.670103,1.5463918,1.0309278,0
1692037260,0,0,1.5075377,1.0050251,0,7.537688,2.512563,1.0050251,0
1692037259,0,0,0.5102041,1.0204082,0,5.102041,2.040816,1.0204082,0
1692037258,0,0,0.5076142,1.0152284,0,6.598985,2.538071,1.0152284,0
1692037257,0,0,0,1.5151515,0,5.050505,2.020202,1.5151515,0
1692037256,0,0,0.5128205,0.5128205,0,4.615385,3.076923,1.025641,0
1692037255,0,0,0,0.5102041,0,6.632653,2.55102,1.0204082,0
1692037254,0,0,0.5102041,1.5306122,0,7.142857,1.5306122,1.0204082,0
1692037253,0,0,0,0.5076142,0,7.106599,2.030457,0.5076142,0
1692037252,0,0,0.5128205,1.5384615,0,5.128205,2.051282,1.025641,0
1692037251,0,0,0,0.5128205,0,6.153846,2.564103,1.025641,0
1692037250,0,0,0.5076142,1.0152284,0,4.568528,2.030457,1.0152284,0
1692037249,0,0,0,1.025641,0,6.153846,2.051282,1.5384615,0
1692037248,0,0,0.5102041,1.0204082,0,6.122449,2.040816,0.5102041,0
1692037247,0,0,0,1.5151515,0,5.555556,3.535354,1.010101,0
1692037246,0,0,0.5102041,0.5102041,0,5.102041,2.55102,0.5102041,0
1692037245,0,0,0,1.0050251,0,6.532663,3.015075,1.0050251,0
1692037244,0,0,0.5102041,0.5102041,0,4.591837,3.571429,0.5102041,0
1692037243,0,0,0,1.025641,0,4.615385,3.076923,0.5128205,0
1692037242,0,0,0.5050505,0.5050505,0,7.070707,2.525253,1.010101,0
1692037241,0,0,0,0.5128205,0,5.641026,2.564103,1.025641,0
1692037240,0,0,0.5050505,1.010101,0,5.555556,2.525253,1.010101,0
1692037239,0,0,0,0.5128205,0,5.128205,3.076923,1.025641,0.5128205
1692037238,0,0,0,0,0,6.153846,2.564103,0.5128205,0
1692037237,0,0,0.5050505,1.010101,0,7.070707,1.010101,1.5151515,0
1692037236,0,0,0,0,0,6.598985,3.045685,1.5228426,0
1692037235,0,0,0.5076142,1.0152284,0,5.583756,2.538071,1.5228426,0
1692037234,0,0,0,0,0,5.612245,3.571429,0.5102041,0
1692037233,0,0,0.5050505,1.5151515,0,5.555556,2.020202,1.5151515,0
1692037232,0,0,0,0.5102041,0,6.122449,2.55102,1.0204082,0
1692037231,0,0,0.5102041,1.0204082,0,5.612245,3.061224,0.5102041,0
1692037230,0,0,0,0,0,7.142857,2.040816,1.0204082,0
1692037229,0,0,0.5076142,0,0,5.076142,3.045685,2.030457,0
1692037228,0,0,0,0,0,6.701031,3.608247,1.0309278,0
1692037227,0,0,0.5050505,0.5050505,0,6.060606,2.525253,1.010101,0
1692037226,0,0,0,0.5102041,0,6.632653,2.040816,1.0204082,0
1692037225,0,0,0.5154639,0.5154639,0,4.639175,2.57732,1.0309278,0
1692037224,0,0,0,1.010101,0,6.060606,4.040404,0.5050505,0
1692037223,0,0,0.5076142,1.0152284,0,5.583756,3.045685,0.5076142,0
1692037222,0,0,0,1.025641,0,6.153846,2.051282,1.025641,0
1692037221,0,0,0.5076142,0.5076142,0,7.106599,2.030457,0.5076142,0
1692037220,0,0,0,0.5181347,0,6.735751,2.072539,0.5181347,0
1692037219,0,0,0.5076142,0.5076142,0,6.091371,3.045685,1.5228426,0
1692037218,0,0,0,0.5102041,0,7.142857,2.040816,1.5306122,0
1692037217,0,0,0.5102041,0,0,5.612245,1.5306122,1.5306122,0
1692037216,0,0,0,0.5102041,0,5.612245,3.571429,1.0204082,0
1692037215,0,0,0.5025126,0.5025126,0,8.542714,1.5075377,1.0050251,0
1692037214,0,0,0,1.0152284,0,6.091371,2.030457,1.0152284,0
1692037213,0,0,0.5050505,0.5050505,0,6.060606,2.525253,1.010101,0
1692037212,0,0,0,1.0204082,0,4.591837,1.5306122,1.0204082,0
1692037211,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692037210,0,0,0.5025126,0,0,0.5025126,0.5025126,1.5075377,0
1692037209,0,0,0,0,0,0.5050505,1.5151515,1.010101,0
1692037208,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037207,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037206,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037205,0,0,0,0,0,0,0.5076142,1.5228426,0
1692037204,0,0,0.5025126,0,0,0.5025126,1.0050251,0.5025126,0
1692037203,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037202,0,0,0,0,0,0.5025126,1.0050251,1.5075377,0
1692037201,0,0,0,0,0,1.5228426,0,1.0152284,0
1692037200,0,0,2.487562,0,0,0.4975124,1.4925373,0.4975124,0
1692037199,0,0,0,0,0,0.5050505,0.5050505,2.020202,0
1692037198,0,0,0,0,0,0.5025126,1.0050251,1.5075377,0
1692037197,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692037196,0,0,0.5025126,0,0,0,0.5025126,1.5075377,0
1692037195,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037194,0,0,0,0,0,0,1.0050251,1.5075377,0
1692037193,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037192,0,0,0,0,0,0.5025126,0.5025126,1.5075377,0
1692037191,0,0,0.5076142,0,0,0,0.5076142,1.0152284,0
1692037190,0,0,0,0,0,0.5,1,1.5,0
1692037189,0,0,0,0,0,0.5,1,2,0.5
1692037188,0,0,0,0,0,1.010101,1.010101,0.5050505,0
1692037187,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037186,0,0,0.5025126,0,0,0.5025126,0.5025126,1.0050251,0
1692037185,0,0,0,0,0,1,1,1,0
1692037184,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692037183,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692037182,0,0,0,0,0,0,1.010101,1.010101,0
1692037181,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692037180,0,0,0.5025126,0.5025126,0,0.5025126,0.5025126,1.0050251,0
1692037179,0,0,0,0,0,0.5076142,1.0152284,1.0152284,0
1692037178,0,0,0,0,0,1.010101,0.5050505,0.5050505,0
1692037177,0,0,0,0,0,0.5,1,1.5,0
1692037176,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692037175,0,0,0.5,0.5,0,0.5,0.5,1,0
1692037174,0,0,0,0,0,1.0152284,1.0152284,0.5076142,0
1692037173,0,0,0,0,0,0.5,1.5,1,0
1692037172,0,0,0,0,0,0,1.5151515,1.010101,0
1692037171,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037170,0,0,0.5050505,0,0,0.5050505,0.5050505,0.5050505,0
1692037169,0,0,0,0,0,0.5050505,1.5151515,1.010101,0
1692037168,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692037167,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692037166,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692037165,0,0,0.5050505,0,0,0.5050505,0.5050505,0.5050505,0
1692037164,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037163,0,0,0,0,0,0,1.5151515,1.010101,0
1692037162,0,0,0,0,0,0.5076142,0.5076142,0.5076142,0
1692037161,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037160,0,0,0.5,0.5,0,0,1,1.5,0
1692037159,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037158,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692037157,0,0,0,0,0,0,1.0050251,1.5075377,0
1692037156,0,0,0,0,0,1,0.5,1.5,0
1692037155,0,0,0,0,0,0,1.010101,1.010101,0
1692037154,0,0,0.5050505,0,0,0,1.010101,1.010101,0
1692037153,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037152,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692037151,0,0,0,0,0,1.0050251,0.5025126,1.5075377,0
1692037150,0,0,0,0,0,0,0.5076142,1.0152284,0
1692037149,0,0,0.5,0,0,1,1.5,1.5,0
1692037148,0,0,0,0,0,1.5,1,1,0
1692037147,0,0,0,0,0,0,1.010101,1.010101,0
1692037146,0,0,0,0,0,1.5075377,0.5025126,1.5075377,0
1692037145,0,0,0,0,0,0,1.010101,1.010101,0
1692037144,0,0,0,0,0,0.9950249,1.4925373,0.9950249,0
1692037143,0,0,0.5076142,0,0,0.5076142,1.0152284,0,0
1692037142,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037141,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037140,0,0,1,0,0,0.5,0.5,1.5,0
1692037139,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037138,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692037137,0,0,0.5050505,0,0,0.5050505,1.010101,0.5050505,0
1692037136,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037135,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037134,0,0,0,0,0,1.010101,1.010101,0.5050505,0
1692037133,0,0,0,0,0,0,0.5050505,1.5151515,0
1692037132,0,0,0.5,0,0,0.5,0.5,1.5,0
1692037131,0,0,0,0,0,0,0.5102041,1.0204082,0
1692037130,0,0,0,0,0,0.5,0.5,1.5,0.5
1692037129,0,0,0,0,0,0.5025126,1.0050251,2.01005,0
1692037128,0,0,0,0,0,0,1.0152284,0.5076142,0
1692037127,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692037126,0,0,0.5,0,0,1,0,2,0
1692037125,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692037124,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692037123,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037122,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037121,0,0,0.5025126,0,0,0.5025126,1.5075377,0.5025126,0
1692037120,0,0,0,0,0,0.5076142,0,1.5228426,0
1692037119,0,0,0,0,0,1.5151515,1.010101,1.010101,0
1692037118,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692037117,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037116,0,0,0,0,0,0.5076142,1.0152284,1.0152284,0
1692037115,0,0,0.4975124,0,0,0.4975124,0.9950249,1.4925373,0
1692037114,0,0,0,0,0,1,1,1,0
1692037113,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692037112,0,0,0,0,0,0.5025126,0.5025126,1.5075377,0
1692037111,0,0,0,0,0,0,0.5102041,1.0204082,0
1692037110,0,0,0.5025126,0,0,1.0050251,0.5025126,1.0050251,0
1692037109,0,0,0,0,0,0,0.5076142,1.5228426,0
1692037108,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692037107,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037106,0,0,0,0,0,1.0152284,0.5076142,0.5076142,0
1692037105,0,0,0.5025126,0,0,0,1.0050251,1.0050251,0
1692037104,0,0,0,0,0,1,1,1,0
1692037103,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037102,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037101,0,0,0,0,0,1.0050251,0,1.5075377,0
1692037100,0,0,0,0,0,0,1.010101,1.010101,0
1692037099,0,0,0.5050505,0,0,0,1.010101,1.5151515,0
1692037098,0,0,0,0,0,1,1,1,0
1692037097,0,0,0,0,0,0,0.5076142,1.5228426,0
1692037096,0,0,0,0,0,0.5,1.5,1,0
1692037095,0,0,0,0,0,0.5102041,0.5102041,0.5102041,0
1692037094,0,0,0,0,0,0.5,1.5,1,0
1692037093,0,0,0.5,0,0,0.5,1,1,0
1692037092,0,0,0,0,0,1.5228426,0.5076142,0.5076142,0
1692037091,0,0,0,0,0,0.5025126,1.0050251,1.5075377,0
1692037090,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692037089,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037088,0,0,0,0,0,0.5050505,1.5151515,1.010101,0
1692037087,0,0,0.5025126,0,0,0.5025126,1.0050251,0.5025126,0
1692037086,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692037085,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037084,0,0,0,0,0,1.0152284,0.5076142,0.5076142,0
1692037083,0,0,0.5076142,0,0,0,1.5228426,0,0
1692037082,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037081,0,0,0,0,0,0,1.010101,1.5151515,0
1692037080,0,0,1.5,0,0,0.5,1,1.5,0
1692037079,0,0,0,0,0,0,1.5228426,0.5076142,0
1692037078,0,0,0,0,0,0.5025126,1.0050251,1.5075377,0
1692037077,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037076,0,0,0.5,0,0,0.5,1,1,0
1692037075,0,0,0,0,0,0,0.5050505,1.010101,0.5050505
1692037074,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692037073,0,0,0,0,0,0,1.010101,1.010101,0
1692037072,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037071,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037070,0,0,0.5076142,0,0,0,0.5076142,1.0152284,0
1692037069,0,0,0,0,0,0.5,1.5,2,0
1692037068,0,0,0,0,0,0,1.0204082,0.5102041,0
1692037067,0,0,0,0,0,0.5025126,0.5025126,1.5075377,0
1692037066,0,0,0,0,0,1,1,1,0
1692037065,0,0,0,0,0,1.0152284,1.0152284,0.5076142,0
1692037064,0,0,0.5,0,0,0.5,1,1,0
1692037063,0,0,0,0,0,0,2.01005,1.0050251,0
1692037062,0,0,0,0,0,0.5076142,0,1.0152284,0
1692037061,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692037060,0,0,0,0,0,0,0.5076142,1.0152284,0
1692037059,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037058,0,0,0.5025126,0,0,0.5025126,1.0050251,1.0050251,0
1692037057,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692037056,0,0,0,0,0,0,1.010101,1.010101,0
1692037055,0,0,0,0.5,0,1,1,0.5,0
1692037054,0,0,0,0,0,0.5050505,1.5151515,0.5050505,0
1692037053,0,0,0.5,0,0,0.5,0.5,1.5,0
1692037052,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037051,0,0,0,0,0,0.5076142,0.5076142,0.5076142,0
1692037050,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037049,0,0,0,0,0,0.5050505,1.010101,1.5151515,0
1692037048,0,0,0,0,0,1.010101,1.010101,1.010101,0
1692037047,0,0,0.5,0,0,0,1.5,1,0
1692037046,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692037045,0,0,0,0,0,0,1.5151515,1.010101,0
1692037044,0,0,0,0,0,0.5076142,1.0152284,1.0152284,0
1692037043,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
