time,free,used,cached,buffers
1692037872,985.1797,383.6172,2450.617,92.20703
1692037871,985.1797,383.6172,2450.617,92.20703
1692037870,985.1797,383.6172,2450.617,92.20703
1692037869,987.1484,381.6484,2450.617,92.20703
1692037868,988.625,380.1719,2450.617,92.20703
1692037867,988.8711,379.9258,2450.617,92.20703
1692037866,990.5938,378.2031,2450.617,92.20703
1692037865,991.5781,377.2188,2450.617,92.20703
1692037864,991.5781,377.2188,2450.617,92.20703
1692037863,991.5781,377.2188,2450.617,92.20703
1692037862,991.5781,377.2188,2450.617,92.20703
1692037861,991.5781,377.2188,2450.617,92.20703
1692037860,991.5781,377.2188,2450.617,92.20703
1692037859,991.5781,377.2188,2450.617,92.20703
1692037858,991.5781,377.2188,2450.617,92.20703
1692037857,991.5781,377.2188,2450.617,92.20703
1692037856,991.5781,377.2188,2450.617,92.20703
1692037855,991.5781,377.2188,2450.617,92.20703
1692037854,991.5781,377.2188,2450.617,92.20703
1692037853,991.5781,377.2188,2450.617,92.20703
1692037852,991.5781,377.2188,2450.617,92.20703
1692037851,991.8242,376.9727,2450.617,92.20703
1692037850,992.0703,376.7266,2450.617,92.20703
1692037849,992.0703,376.7266,2450.617,92.20703
1692037848,992.3047,376.4922,2450.617,92.20703
1692037847,992.3047,376.4922,2450.617,92.20703
1692037846,992.3047,376.4922,2450.617,92.20703
1692037845,992.3047,376.4922,2450.617,92.20703
1692037844,992.3047,376.4922,2450.617,92.20703
1692037843,992.3047,376.4922,2450.617,92.20703
1692037842,992.3047,376.4961,2450.617,92.20312
1692037841,992.3047,376.4961,2450.617,92.20312
1692037840,992.3047,376.4961,2450.617,92.20312
1692037839,992.3047,376.4961,2450.617,92.20312
1692037838,992.3047,376.4961,2450.617,92.20312
1692037837,992.3047,376.4961,2450.617,92.20312
1692037836,992.3047,376.4961,2450.617,92.20312
1692037835,992.3047,376.4961,2450.617,92.20312
1692037834,992.3047,376.4961,2450.617,92.20312
1692037833,992.3047,376.4961,2450.617,92.20312
1692037832,992.3047,376.4961,2450.617,92.20312
1692037831,992.3047,376.4961,2450.617,92.20312
1692037830,992.3047,376.4961,2450.617,92.20312
1692037829,992.3047,376.4961,2450.617,92.20312
1692037828,992.3047,376.4961,2450.617,92.20312
1692037827,992.3047,376.4961,2450.617,92.20312
1692037826,992.3047,376.4961,2450.617,92.20312
1692037825,992.3047,376.4961,2450.617,92.20312
1692037824,992.3047,376.4961,2450.617,92.20312
1692037823,992.3047,376.4961,2450.617,92.20312
1692037822,992.3047,376.4961,2450.617,92.20312
1692037821,992.3047,376.4961,2450.617,92.20312
1692037820,992.3047,376.4961,2450.617,92.20312
1692037819,992.3047,376.4961,2450.617,92.20312
1692037818,992.3047,376.4961,2450.617,92.20312
1692037817,992.3047,376.4961,2450.617,92.20312
1692037816,992.3047,376.4961,2450.617,92.20312
1692037815,992.3047,376.4961,2450.617,92.20312
1692037814,992.3047,376.4961,2450.617,92.20312
1692037813,992.3047,376.4961,2450.617,92.20312
1692037812,992.3047,376.4961,2450.617,92.20312
1692037811,992.3047,376.4961,2450.617,92.20312
1692037810,992.3047,376.4961,2450.617,92.20312
1692037809,992.3047,376.4961,2450.617,92.20312
1692037808,992.3047,376.4961,2450.617,92.20312
1692037807,992.3047,376.4961,2450.617,92.20312
1692037806,992.3047,376.4961,2450.617,92.20312
1692037805,992.3047,376.4961,2450.617,92.20312
1692037804,992.3047,376.4961,2450.617,92.20312
1692037803,992.3047,376.4961,2450.617,92.20312
1692037802,992.3047,376.4961,2450.617,92.20312
1692037801,992.3047,376.4961,2450.617,92.20312
1692037800,992.3047,376.4961,2450.617,92.20312
1692037799,992.3047,376.4961,2450.617,92.20312
1692037798,992.3047,376.4961,2450.617,92.20312
1692037797,992.3047,376.4961,2450.617,92.20312
1692037796,992.3047,376.4961,2450.617,92.20312
1692037795,992.3047,376.4961,2450.617,92.20312
1692037794,992.3047,376.4961,2450.617,92.20312
1692037793,992.3047,376.4961,2450.617,92.20312
1692037792,992.3047,376.5,2450.617,92.19922
1692037791,992.3047,376.5,2450.617,92.19922
1692037790,992.3047,376.5,2450.617,92.19922
1692037789,992.3047,376.5,2450.617,92.19922
1692037788,992.3047,376.5,2450.617,92.19922
1692037787,992.5508,376.2539,2450.617,92.19922
1692037786,992.5508,376.2539,2450.617,92.19922
1692037785,992.5508,376.2539,2450.617,92.19922
1692037784,995.0117,373.793,2450.617,92.19922
1692037783,995.0117,373.793,2450.617,92.19922
1692037782,995.0117,373.793,2450.617,92.19922
1692037781,995.75,373.0547,2450.617,92.19922
1692037780,995.9961,372.8086,2450.617,92.19922
1692037779,996.2422,372.5625,2450.617,92.19922
1692037778,996.2422,372.5625,2450.617,92.19922
1692037777,996.2422,372.5625,2450.617,92.19922
1692037776,996.2422,372.5625,2450.617,92.19922
1692037775,996.2422,372.5625,2450.617,92.19922
1692037774,996.2422,372.5625,2450.617,92.19922
1692037773,996.2422,372.5625,2450.617,92.19922
1692037772,996.2422,372.5625,2450.617,92.19922
1692037771,996.2422,372.5625,2450.617,92.19922
