time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
1692038107,0,0,0.5050505,1.5151515,0,5.555556,3.030303,0.5050505,0
1692038106,0,0,0,0.5050505,0,6.060606,5.050505,1.010101,0
1692038105,0,0,0,0.5154639,0,5.154639,2.061856,1.0309278,0.5154639
1692038104,0,0,0.5076142,0.5076142,0,6.091371,4.060914,0.5076142,0
1692038103,0,0,1.5151515,1.010101,0,5.555556,3.030303,1.010101,0
1692038102,0,0,0.5128205,1.025641,0,6.666667,3.589744,0.5128205,0
1692038101,0,0,0,0.5102041,0,6.122449,2.55102,1.0204082,0
1692038100,0,0,2.538071,1.0152284,0,6.091371,3.045685,1.5228426,0
1692038099,0,0,0.5050505,1.010101,0,6.565657,2.020202,2.020202,0
1692038098,0,0,0.5128205,1.025641,0,5.641026,2.051282,0.5128205,0
1692038097,0,0,0,0.5154639,0,5.154639,2.57732,1.0309278,0
1692038096,0,0,0.5025126,0.5025126,0,8.040201,2.512563,1.0050251,0.5025126
1692038095,0,0,0,1.0204082,0,5.102041,2.55102,0.5102041,0
1692038094,0,0,0.5128205,0,0,6.666667,2.564103,1.025641,0
1692038093,0,0,0,1.0204082,0,5.102041,3.061224,1.0204082,0
1692038092,0,0,0.5050505,1.010101,0,5.050505,3.535354,1.010101,0.5050505
1692038091,0,0,0,0.5154639,0,5.670103,2.061856,1.5463918,0
1692038090,0,0,0.5076142,1.0152284,0,6.598985,2.538071,1.0152284,0
1692038089,0,0,0,1.0152284,0,6.598985,3.045685,1.5228426,0
1692038088,0,0,0.5102041,1.0204082,0,5.612245,1.5306122,1.5306122,0
1692038087,0,0,0,0,0,5.641026,3.076923,1.025641,0
1692038086,0,0,0.5102041,0.5102041,0,6.632653,1.5306122,1.0204082,0
1692038085,0,0,0,0.5128205,0,5.128205,3.076923,0.5128205,0
1692038084,0,0,0.5102041,1.0204082,0,6.122449,3.061224,1.0204082,0
1692038083,0,0,0,0.5,0,6.5,3,2,0
1692038082,0,0,0.5076142,0.5076142,0,6.091371,3.045685,1.0152284,0
1692038081,0,0,0,1.0309278,0,4.123711,3.092784,1.5463918,0
1692038080,0,0,0,0,0,6.565657,4.040404,1.010101,0
1692038079,0,0,0.5076142,1.0152284,0,7.106599,1.5228426,1.5228426,0.5076142
1692038078,0,0,0,0.5154639,0,7.216495,2.061856,0.5154639,0
1692038077,0,0,0.5,1,0,7,2,1.5,0
1692038076,0,0,0,1.025641,0,4.615385,3.076923,1.025641,0
1692038075,0,0,0.5102041,1.0204082,0,6.122449,2.040816,1.5306122,0
1692038074,0,0,0,1.5306122,0,5.612245,2.040816,1.0204082,0
1692038073,0,0,0.5050505,1.010101,0,6.565657,2.525253,1.010101,0
1692038072,0,0,0,0.5154639,0,6.185567,2.061856,1.0309278,0
1692038071,0,0,0.5128205,0.5128205,0,4.615385,2.564103,1.025641,0
1692038070,0,0,0,0.5050505,0,6.565657,3.535354,1.010101,0
1692038069,0,0,0.5025126,1.0050251,0,8.040201,2.01005,1.0050251,0.5025126
1692038068,0,0,0.5102041,1.0204082,0,5.102041,2.55102,1.0204082,0
1692038067,0,0,0,1.0204082,0,5.102041,3.061224,1.0204082,0
1692038066,0,0,0.5076142,1.0152284,0,6.598985,1.5228426,1.0152284,0
1692038065,0,0,0,1.0152284,0,6.598985,2.538071,1.0152284,0
1692038064,0,0,0.5050505,1.010101,0,6.565657,3.535354,1.010101,0
1692038063,0,0,0,1.010101,0,8.080808,2.525253,0.5050505,0
1692038062,0,0,0.5102041,0.5102041,0,6.122449,2.040816,1.0204082,0
1692038061,0,0,0,0.5181347,0,6.217617,2.072539,1.0362694,0
1692038060,0,0,0.5,1.5,0,6,3.5,1.5,0
1692038059,0,0,0,1.5384615,0,5.128205,2.051282,2.051282,0
1692038058,0,0,0.5102041,0.5102041,0,5.612245,2.040816,1.5306122,0
1692038057,0,0,0,0.5102041,0,4.591837,4.591837,1.0204082,0
1692038056,0,0,0.5128205,0.5128205,0,5.128205,2.564103,1.5384615,0
1692038055,0,0,0,0.5025126,0,5.025126,4.522613,2.01005,0
1692038054,0,0,0.5050505,0.5050505,0,6.060606,3.535354,0.5050505,0
1692038053,0,0,0,0.5181347,0,5.699482,2.072539,1.5544041,0
1692038052,0,0,0.5076142,0.5076142,0,7.106599,1.5228426,2.030457,0
1692038051,0,0,0,1.010101,0,6.565657,3.535354,0.5050505,0
1692038050,0,0,0.5181347,0.5181347,0,5.181347,2.072539,1.5544041,0
1692038049,0,0,0,1.0152284,0,6.598985,3.553299,1.0152284,0
1692038048,0,0,0.5050505,0,0,6.060606,2.525253,2.020202,0.5050505
1692038047,0,0,0,1.0152284,0,6.598985,2.538071,1.0152284,0
1692038046,0,0,0.5050505,0.5050505,0,5.050505,3.030303,1.5151515,0
1692038045,0,0,0,1.5384615,0,5.128205,3.076923,0.5128205,0
1692038044,0,0,1.0050251,1.0050251,0,6.532663,3.015075,1.0050251,0
1692038043,0,0,0.5076142,0.5076142,0,7.614213,3.045685,0.5076142,0
1692038042,0,0,0.5050505,1.010101,0,6.060606,3.030303,1.5151515,0
1692038041,0,0,0,0.5128205,0,6.153846,1.5384615,1.025641,0
1692038040,0,0,2.604167,0.5208333,0,5.208333,2.083333,1.0416667,0
1692038039,0,0,0,1.0152284,0,6.598985,2.030457,2.030457,0
1692038038,0,0,0.5076142,0.5076142,0,6.598985,2.030457,1.5228426,0
1692038037,0,0,0,0.5102041,0,6.122449,3.061224,1.0204082,0
1692038036,0,0,0.5025126,1.0050251,0,6.532663,1.5075377,2.01005,0
1692038035,0,0,0,0,0,6.701031,2.57732,1.0309278,0
1692038034,0,0,0.5181347,0.5181347,0,5.699482,2.072539,1.0362694,0
1692038033,0,0,0.5050505,0.5050505,0,5.555556,3.030303,1.5151515,0.5050505
1692038032,0,0,0,0.5102041,0,6.632653,2.040816,1.5306122,0
1692038031,0,0,0.5154639,0.5154639,0,5.154639,2.061856,1.0309278,0
1692038030,0,0,0,1.0204082,0,5.612245,3.061224,1.0204082,0
1692038029,0,0,0.5181347,0.5181347,0,5.181347,2.590674,1.5544041,0
1692038028,0,0,0,1.0152284,0,6.091371,3.045685,1.0152284,0
1692038027,0,0,0.5102041,1.0204082,0,5.612245,2.040816,1.0204082,0
1692038026,0,0,0,1,0,7,2.5,1.5,0
1692038025,0,0,0.5154639,0.5154639,0,5.670103,3.092784,0.5154639,0
1692038024,0,0,0.4975124,0.4975124,0,5.970149,3.482587,1.99005,0.4975124
1692038023,0,0,0,1.0152284,0,6.598985,2.538071,0.5076142,0
1692038022,0,0,0.5050505,1.010101,0,6.565657,3.030303,1.5151515,0
1692038021,0,0,0,0.5154639,0,5.154639,2.57732,1.0309278,0
1692038020,0,0,0.5102041,0.5102041,0,5.612245,2.040816,1.0204082,0
1692038019,0,0,0,1.0204082,0,5.612245,2.040816,1.5306122,0
1692038018,0,0,0.5050505,1.010101,0,5.555556,2.525253,1.5151515,0
1692038017,0,0,0,1.0204082,0,4.591837,3.061224,1.0204082,0
1692038016,0,0,0.5050505,1.010101,0,7.070707,2.525253,1.010101,0
1692038015,0,0,0,0,0,7.614213,2.030457,1.0152284,0
1692038014,0,0,0.5076142,1.0152284,0,5.076142,2.538071,1.0152284,0
1692038013,0,0,0,0.5102041,0,6.632653,3.061224,1.0204082,0
1692038012,0,0,0.5050505,0.5050505,0,6.565657,1.5151515,2.020202,0
1692038011,0,0,0,1.0362694,0,5.699482,1.5544041,1.0362694,0
1692038010,0,0,0.5128205,0.5128205,0,6.153846,2.051282,1.025641,0
1692038009,0,0,0,0.5102041,0,6.632653,2.040816,1.0204082,0
1692038008,0,0,0.5,0.5,0,8.5,2.5,1.5,0
1692038007,0,0,0,0.5128205,0,5.641026,2.564103,1.5384615,0
1692038006,0,0,0.5102041,0,0,6.122449,3.061224,0.5102041,0
1692038005,0,0,0,1.0050251,0,6.030151,2.512563,1.0050251,0
1692038004,0,0,0.5025126,1.0050251,0,7.537688,2.01005,1.5075377,0.5025126
1692038003,0,0,0,0.5128205,0,6.153846,2.051282,0.5128205,0
1692038002,0,0,0.5102041,1.0204082,0,6.122449,1.5306122,1.0204082,0
1692038001,0,0,0.5102041,0.5102041,0,6.632653,2.55102,1.0204082,0
1692038000,0,0,0,0.5102041,0,6.122449,2.040816,1.5306122,0
1692037999,0,0,0.5025126,1.0050251,0,7.035176,3.517588,1.0050251,0
1692037998,0,0,0,1.0152284,0,7.106599,1.0152284,2.030457,0
1692037997,0,0,0.5128205,0,0,5.128205,3.076923,0,0
1692037996,0,0,0,1.010101,0,6.565657,3.535354,1.010101,0
1692037995,0,0,0.5102041,0,0,5.612245,3.061224,1.0204082,0
1692037994,0,0,0,1.5306122,0,6.122449,2.040816,1.0204082,0
1692037993,0,0,0.5181347,0,0,4.145078,2.590674,0.5181347,0
1692037992,0,0,0,0.5154639,0,5.670103,2.061856,0.5154639,0
1692037991,0,0,0.5050505,1.010101,0,5.555556,2.525253,1.5151515,0
1692037990,0,0,0,0.5154639,0,5.670103,2.57732,0.5154639,0
1692037989,0,0,0.5050505,0,0,7.070707,2.020202,1.010101,0
1692037988,0,0,0,0.5154639,0,5.670103,1.5463918,2.061856,0
1692037987,0,0,0.5076142,1.0152284,0,5.583756,2.030457,2.030457,0
1692037986,0,0,0.5050505,1.010101,0,5.050505,4.545455,1.010101,0.5050505
1692037985,0,0,0,0.5076142,0,5.076142,4.060914,1.0152284,0
1692037984,0,0,0.5102041,1.0204082,0,5.612245,1.5306122,1.5306122,0
1692037983,0,0,0,1.0152284,0,5.583756,3.045685,1.5228426,0
1692037982,0,0,0.5128205,0,0,8.205128,1.5384615,1.025641,0
1692037981,0,0,0.5102041,0.5102041,0,5.102041,3.061224,1.5306122,0
1692037980,0,0,1.5384615,0.5128205,0,6.153846,2.564103,1.025641,0
1692037979,0,0,0,1.0152284,0,7.614213,3.045685,1.0152284,0
1692037978,0,0,0.5128205,0.5128205,0,6.666667,2.051282,1.025641,0
1692037977,0,0,0,0.5181347,0,6.217617,2.072539,1.0362694,0
1692037976,0,0,0.5128205,0.5128205,0,6.153846,2.564103,1.025641,0
1692037975,0,0,0.4975124,1.4925373,0,6.965174,2.985075,1.4925373,0
1692037974,0,0,0,1.025641,0,6.153846,2.564103,1.025641,0
1692037973,0,0,0.5181347,1.0362694,0,5.181347,1.5544041,1.0362694,0
1692037972,0,0,0,1.0204082,0,5.612245,2.040816,2.040816,0
1692037971,0,0,0.5102041,1.0204082,0,4.591837,2.55102,1.0204082,0
1692037970,0,0,0,1.5151515,0,5.555556,2.525253,1.5151515,0.5050505
1692037969,0,0,0.5208333,0.5208333,0,6.25,2.083333,0.5208333,0
1692037968,0,0,0,0.5154639,0,5.154639,3.608247,1.0309278,0
1692037967,0,0,0.5102041,0.5102041,0,5.612245,3.061224,6.122449,0
1692037966,0,0,0,0.5154639,0,5.670103,2.061856,1.5463918,0
1692037965,0,0,0.5050505,0.5050505,0,6.060606,3.030303,1.010101,0
1692037964,0,0,0,0.5076142,0,5.076142,4.060914,1.5228426,0
1692037963,0,0,0.5181347,0.5181347,0,4.663212,2.072539,1.0362694,0
1692037962,0,0,0,1.5544041,0,5.181347,2.590674,0.5181347,0
1692037961,0,0,0.4975124,1.4925373,0,4.975124,3.9801,0.9950249,0
1692037960,0,0,0,1.5151515,0,5.050505,4.040404,1.5151515,0
1692037959,0,0,0.5154639,0,0,6.701031,2.57732,1.0309278,0
1692037958,0,0,0,1,0,6,2.5,1.5,0.5
1692037957,0,0,0.5154639,0.5154639,0,6.185567,2.57732,1.0309278,0
1692037956,0,0,0,0.5102041,0,5.102041,3.571429,1.5306122,0
1692037955,0,0,0.5102041,0,0,7.142857,2.55102,0.5102041,0
1692037954,0,0,0,1.5228426,0,6.091371,3.553299,1.0152284,0
1692037953,0,0,0.5,1,0,5.5,3,1.5,0
1692037952,0,0,0,1.010101,0,6.565657,3.535354,0.5050505,0
1692037951,0,0,0.5128205,0.5128205,0,5.641026,2.051282,1.5384615,0
1692037950,0,0,0,1.0152284,0,6.598985,2.030457,1.0152284,0
1692037949,0,0,0.5076142,1.0152284,0,6.091371,2.030457,1.5228426,0
1692037948,0,0,0,1.025641,0,4.615385,2.051282,1.025641,0
1692037947,0,0,0.5050505,0.5050505,0,7.070707,1.5151515,1.010101,0
1692037946,0,0,0,0,0,6.122449,2.55102,1.5306122,0
1692037945,0,0,0.5050505,1.010101,0,5.050505,4.040404,0.5050505,0
1692037944,0,0,0,1.0204082,0,5.612245,2.040816,1.5306122,0
1692037943,0,0,0.5102041,0,0,6.122449,2.55102,1.5306122,0
1692037942,0,0,0,0.5128205,0,5.641026,2.564103,1.5384615,0
1692037941,0,0,0.5050505,1.010101,0,6.565657,2.525253,1.010101,0
1692037940,0,0,0,0.5102041,0,5.102041,3.061224,1.0204082,0
1692037939,0,0,0.5,1,0,6,4,1.5,0
1692037938,0,0,0,0,0,5.612245,2.040816,1.5306122,0.5102041
1692037937,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692037936,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037935,0,0,0.5025126,0,0,0,1.5075377,1.0050251,0
1692037934,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037933,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037932,0,0,0,0,0,0,1.5151515,0.5050505,0
1692037931,0,0,0.5050505,0,0,0.5050505,1.5151515,0.5050505,0
1692037930,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037929,0,0,0,0,0,0.5076142,1.0152284,1.0152284,0
1692037928,0,0,0,0,0,1.5075377,1.0050251,1.0050251,0
1692037927,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037926,0,0,0.5025126,0,0,0,1.5075377,1.0050251,0
1692037925,0,0,0,0.5025126,0,1.0050251,1.0050251,0.5025126,0
1692037924,0,0,0,0,0,1.0050251,0.5025126,1.5075377,0
1692037923,0,0,0.5025126,0,0,0,1.0050251,1.5075377,0
1692037922,0,0,1.0050251,0,0,0.5025126,1.5075377,0.5025126,0
1692037921,0,0,0,0,0,0.5,1,2,0
1692037920,0,0,3,0,0,0.5,0.5,1.5,0
1692037919,0,0,0,0,0,0.5050505,1.010101,1.5151515,0
1692037918,0,0,0,0,0,0,1.5075377,1.0050251,0
1692037917,0,0,0.5050505,0,0,0.5050505,0.5050505,1.010101,0
1692037916,0,0,0,0,0,0,1.010101,1.010101,0
1692037915,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692037914,0,0,0,0,0,0,1.0152284,1.0152284,0
1692037913,0,0,0,0,0,0.5,0.5,2,0
1692037912,0,0,0.5076142,0,0,0.5076142,0,1.0152284,0
1692037911,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692037910,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037909,0,0,0,0,0,0.5102041,0.5102041,1.0204082,0
1692037908,0,0,0.5025126,0,0,0.5025126,1.0050251,1.0050251,0
1692037907,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692037906,0,0,0,0,0,1.010101,0.5050505,0.5050505,0
1692037905,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692037904,0,0,0,0,0,0.5025126,0.5025126,1.5075377,0.5025126
1692037903,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037902,0,0,0.5050505,0,0,0.5050505,1.010101,0.5050505,0
1692037901,0,0,0,0,0,1.0050251,1.0050251,1.5075377,0
1692037900,0,0,0,0,0,0.5102041,0.5102041,0.5102041,0
1692037899,0,0,0.4950495,0,0,1.4851485,1.4851485,1.4851485,0
1692037898,0,0,0,0,0,1.0152284,0.5076142,0.5076142,0
1692037897,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037896,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692037895,0,0,0.4975124,0.4975124,0,0.4975124,0.9950249,1.4925373,0
1692037894,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037893,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037892,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037891,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037890,0,0,0.5025126,0,0,0.5025126,1.0050251,1.0050251,0
1692037889,0,0,0,0,0,1.0050251,1.0050251,1.5075377,0
1692037888,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692037887,0,0,0,0,0,0.5025126,0.5025126,2.01005,0
1692037886,0,0,0,0,0,0.5102041,0.5102041,0.5102041,0
1692037885,0,0,0.5,0,0,0.5,1,1.5,0
1692037884,0,0,0,0,0,0,1.010101,1.010101,0
1692037883,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692037882,0,0,0,0,0,0.5076142,1.5228426,0.5076142,0
1692037881,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692037880,0,0,0,0,0,1.0050251,0.5025126,1.5075377,0
1692037879,0,0,0.5025126,0,0,1.0050251,1.0050251,1.0050251,0
1692037878,0,0,0,0,0,0.9950249,0.9950249,1.4925373,0
1692037877,0,0,0,0,0,0,1.0152284,1.0152284,0
1692037876,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692037875,0,0,0,0,0,1.5228426,0.5076142,0.5076142,0
1692037874,0,0,0.5,0,0,0.5,1,1.5,0
1692037873,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692037872,0,0,0,0,0,0.5025126,1.0050251,1.5075377,0
1692037871,0,0,0,0,0,0,1.0152284,1.0152284,0
1692037870,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692037869,0,0,0.5025126,0,0,0.5025126,0.5025126,2.01005,0
1692037868,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037867,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037866,0,0,0,0,0,1.010101,0.5050505,1.010101,0
1692037865,0,0,0,0,0,0,1.010101,1.5151515,0
1692037864,0,0,0,0,0,1,1,0.5,0.5
1692037863,0,0,0.5025126,0,0,0,1.0050251,2.01005,0
1692037862,0,0,0,0,0,1.010101,1.5151515,1.5151515,0
1692037861,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037860,0,0,1,0.5,0,0.5,1.5,1,0
1692037859,0,0,0,0,0,1,0.5,2,0
1692037858,0,0,0,0,0,0,1.0152284,1.5228426,0
1692037857,0,0,0.5025126,0,0,0,1.5075377,1.0050251,0
1692037856,0,0,0,0,0,1,1,1.5,0
1692037855,0,0,0,0,0,1.010101,1.010101,0.5050505,0
1692037854,0,0,0,0,0,0.5025126,1.0050251,1.5075377,0
1692037853,0,0,0,0,0,0,1.010101,1.010101,0
1692037852,0,0,0.5050505,0,0,1.010101,0,1.010101,0
1692037851,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037850,0,0,0,0,0,0.5025126,0.5025126,2.01005,0
1692037849,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692037848,0,0,0,0,0,0.5050505,1.010101,1.010101,0.5050505
1692037847,0,0,0.5050505,0,0,1.5151515,0.5050505,0.5050505,0
1692037846,0,0,0,0.5,0,1,0.5,1,0
1692037845,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692037844,0,0,0,0,0,0.5050505,1.5151515,0.5050505,0
1692037843,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037842,0,0,0.5,0,0,1,0.5,1,0
1692037841,0,0,0,0,0,0,1.5075377,1.5075377,0
1692037840,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037839,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692037838,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692037837,0,0,0,0,0,0.5025126,0.5025126,1.5075377,0
1692037836,0,0,0.5050505,0,0,0,0.5050505,1.010101,0
1692037835,0,0,0,0,0,0.5,1.5,1,0
1692037834,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037833,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037832,0,0,0.5025126,0,0,0.5025126,1.0050251,0.5025126,0
1692037831,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037830,0,0,0,0,0,0.5025126,1.5075377,1.0050251,0
1692037829,0,0,0,0,0,1.0050251,1.5075377,1.0050251,0
1692037828,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037827,0,0,0.5025126,0,0,0,0.5025126,1.5075377,0
1692037826,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037825,0,0,0,0,0,0.5076142,0.5076142,1.0152284,0
1692037824,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037823,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037822,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037821,0,0,0.5,0,0,1,1,1,0
1692037820,0,0,0,0,0,1.0204082,0,1.0204082,0
1692037819,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692037818,0,0,0,0,0,0.5025126,1.0050251,2.01005,0
1692037817,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
1692037816,0,0,0,0.5,0,0.5,1,1,0
1692037815,0,0,0.5025126,0,0,0.5025126,1.0050251,0.5025126,0
1692037814,0,0,0,0,0,0,1.010101,1.010101,0
1692037813,0,0,0,0,0,1.0050251,0.5025126,1.5075377,0
1692037812,0,0,0,0,0,0,1.5075377,0.5025126,0
1692037811,0,0,0,0,0,1.010101,1.010101,0.5050505,0
1692037810,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037809,0,0,0.5025126,0,0,0.5025126,1.0050251,1.0050251,0.5025126
1692037808,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037807,0,0,0,0,0,0.5050505,0.5050505,1.5151515,0
1692037806,0,0,0,0,0,0,1.5075377,1.0050251,0
1692037805,0,0,0,0,0,0.5050505,1.010101,0.5050505,0
1692037804,0,0,0.5050505,0,0,0,1.010101,1.010101,0
1692037803,0,0,0,0,0,0.5,1,1.5,0
1692037802,0,0,0,0,0,0,1.0152284,1.0152284,0
1692037801,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037800,0,0,2.487562,0,0,1.4925373,0,0.9950249,0
1692037799,0,0,0.5050505,0,0,0,1.5151515,0.5050505,0
1692037798,0,0,0,0,0,0.5,1,1.5,0
1692037797,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037796,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037795,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037794,0,0,0.5,0,0,0.5,1,1,0
1692037793,0,0,0,0,0,1.0152284,0.5076142,1.0152284,0
1692037792,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037791,0,0,0,0,0,0.5076142,1.0152284,0.5076142,0
1692037790,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037789,0,0,0,0,0,0.5050505,1.010101,1.010101,0
1692037788,0,0,0.5025126,0,0,0.5025126,0.5025126,1.5075377,0
1692037787,0,0,0,0,0,1.0050251,1.0050251,1.0050251,0
1692037786,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037785,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037784,0,0,0,0.5,0,0.5,1,1,0
1692037783,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037782,0,0,0.5,0,0,0.5,1,1,0
1692037781,0,0,0,0,0,0.5025126,1.5075377,0.5025126,0
1692037780,0,0,0,0,0,0.5025126,1.0050251,1.0050251,0
1692037779,0,0,0,0,0,0.5076142,1.0152284,1.0152284,0
1692037778,0,0,0,0,0,0.5050505,0.5050505,1.010101,0
1692037777,0,0,0,0,0,1.0050251,0.5025126,1.0050251,0
