time,free,used,cached,buffers
1692024070,1015.1172,377.9023,2427.664,90.9375
1692024069,1015.1172,377.9141,2427.652,90.9375
1692024068,1015.1172,377.9297,2427.641,90.93359
1692024067,1015.1172,377.9336,2427.637,90.93359
1692024066,1015.1172,377.9492,2427.621,90.93359
1692024065,1015.1172,377.957,2427.613,90.93359
1692024064,1015.1172,377.9648,2427.605,90.93359
1692024063,1015.1172,377.9961,2427.582,90.92578
1692024062,1015.1172,378.0078,2427.57,90.92578
1692024061,1015.1172,378.0156,2427.562,90.92578
1692024060,1015.1172,378.0234,2427.555,90.92578
1692024059,1015.1172,378.0352,2427.543,90.92578
1692024058,1015.1172,378.043,2427.535,90.92578
1692024057,1015.1172,378.0547,2427.523,90.92578
1692024056,1015.1172,378.0625,2427.516,90.92578
1692024055,1015.1172,378.0742,2427.504,90.92578
1692024054,1015.1172,378.0859,2427.492,90.92578
1692024053,1015.1172,378.0898,2427.488,90.92578
1692024052,1015.1172,378.1055,2427.473,90.92578
1692024051,1015.1172,378.1172,2427.461,90.92578
1692024050,1015.1172,378.125,2427.453,90.92578
1692024049,1015.1172,378.1328,2427.445,90.92578
1692024048,1015.1172,378.1445,2427.434,90.92578
1692024047,1015.1172,378.1641,2427.414,90.92578
1692024046,1015.1172,378.1719,2427.406,90.92578
1692024045,1015.1172,378.1836,2427.395,90.92578
1692024044,1015.1172,378.1914,2427.387,90.92578
1692024043,1015.1172,378.1992,2427.379,90.92578
1692024042,1015.1172,378.2109,2427.367,90.92578
1692024041,1015.1172,378.2305,2427.348,90.92578
1692024040,1015.1172,378.2422,2427.336,90.92578
1692024039,1015.1172,378.25,2427.328,90.92578
1692024038,1015.1172,378.2617,2427.316,90.92578
1692024037,1015.1172,378.2734,2427.305,90.92578
1692024036,1015.1172,378.2891,2427.289,90.92578
1692024035,1015.1172,378.3047,2427.273,90.92578
1692024034,1015.1172,378.3125,2427.266,90.92578
1692024033,1015.1172,378.3242,2427.254,90.92578
1692024032,1015.1172,378.3281,2427.25,90.92578
1692024031,1015.1172,378.3477,2427.23,90.92578
1692024030,1015.1172,378.3594,2427.219,90.92578
1692024029,1017.332,376.1641,2427.199,90.92578
1692024028,1018.8086,374.6953,2427.191,90.92578
1692024027,1021.0234,372.4922,2427.18,90.92578
1692024026,1022.9922,370.5312,2427.172,90.92578
1692024025,1023.9766,369.5547,2427.164,90.92578
1692024024,1023.9766,369.5781,2427.141,90.92578
1692024023,1023.9766,369.5859,2427.133,90.92578
1692024022,1023.9766,369.6055,2427.117,90.92188
1692024021,1023.9766,369.6172,2427.105,90.92188
1692024020,1025.4531,368.1523,2427.094,90.92188
1692024019,1027.4219,366.1992,2427.078,90.92188
1692024018,1027.4219,366.2109,2427.066,90.92188
1692024017,1029.1445,364.4961,2427.062,90.91797
1692024016,1030.8672,362.7969,2427.039,90.91797
1692024015,1030.8672,362.8008,2427.035,90.91797
1692024014,1031.3594,362.3203,2427.023,90.91797
1692024013,1031.3594,362.3359,2427.008,90.91797
1692024012,1031.3594,362.3555,2426.992,90.91406
1692024011,1031.3594,362.3672,2426.98,90.91406
1692024010,1031.3594,362.3789,2426.969,90.91406
1692024009,1031.3594,362.3867,2426.961,90.91406
1692024008,1031.3594,362.4023,2426.945,90.91406
1692024007,1031.3594,362.4141,2426.938,90.91016
1692024006,1031.3594,362.4219,2426.93,90.91016
1692024005,1031.3594,362.4336,2426.918,90.91016
1692024004,1031.3594,362.4414,2426.91,90.91016
1692024003,1031.3594,362.457,2426.895,90.91016
1692024002,1031.3594,362.4766,2426.879,90.90625
1692024001,1031.3594,362.4922,2426.863,90.90625
1692024000,1031.3594,362.5,2426.855,90.90625
1692023999,1031.3594,362.5156,2426.84,90.90625
1692023998,1031.3594,362.5312,2426.824,90.90625
1692023997,1031.3594,362.5469,2426.809,90.90625
1692023996,1031.3594,362.5664,2426.789,90.90625
1692023995,1031.3594,362.5742,2426.781,90.90625
1692023994,1031.3594,362.5859,2426.77,90.90625
1692023993,1031.3594,362.5977,2426.758,90.90625
1692023992,1032.5898,361.3867,2426.742,90.90234
1692023991,1032.5898,361.3906,2426.738,90.90234
1692023990,1032.5898,361.4023,2426.727,90.90234
1692023989,1032.5898,361.4141,2426.715,90.90234
1692023988,1034.3125,359.7031,2426.703,90.90234
1692023987,1034.3125,359.7109,2426.695,90.90234
1692023986,1034.3125,359.7227,2426.684,90.90234
1692023985,1036.5273,357.5156,2426.676,90.90234
1692023984,1037.7578,356.2969,2426.664,90.90234
1692023983,1037.7578,356.3047,2426.656,90.90234
1692023982,1037.7578,356.3164,2426.645,90.90234
1692023981,1038.0039,356.082,2426.633,90.90234
1692023980,1038.4961,355.5977,2426.625,90.90234
1692023979,1038.4961,355.6094,2426.613,90.90234
1692023978,1039.7266,354.3867,2426.605,90.90234
1692023977,1041.6953,352.4414,2426.582,90.90234
1692023976,1042.6797,351.4688,2426.57,90.90234
1692023975,1042.9258,351.2305,2426.562,90.90234
1692023974,1042.9258,351.2422,2426.551,90.90234
1692023973,1042.9258,351.25,2426.543,90.90234
1692023972,1043.1719,351.0195,2426.527,90.90234
1692023971,1043.1719,351.0312,2426.516,90.90234
1692023970,1043.1719,351.043,2426.504,90.90234
1692023969,1043.418,350.8047,2426.496,90.90234
1692023968,1045.6328,348.6016,2426.484,90.90234
1692023967,1046.125,348.1289,2426.465,90.90234
1692023966,1046.125,348.1406,2426.453,90.90234
1692023965,1046.3711,347.9023,2426.445,90.90234
1692023964,1046.3711,347.9102,2426.438,90.90234
1692023963,1046.5898,347.7031,2426.426,90.90234
1692023962,1046.5898,347.7109,2426.418,90.90234
1692023961,1046.5898,347.7266,2426.402,90.90234
1692023960,1046.5898,347.7383,2426.391,90.90234
1692023959,1048.5586,345.7734,2426.387,90.90234
1692023958,1050.7617,343.582,2426.375,90.90234
1692023957,1014.3633,379.9922,2426.367,90.89844
1692023956,1014.3633,380.0039,2426.355,90.89844
1692023955,1014.3633,380.0195,2426.34,90.89844
1692023954,1014.3633,380.0234,2426.336,90.89844
1692023953,1014.6094,379.793,2426.32,90.89844
1692023952,1015.8398,378.5742,2426.309,90.89844
1692023951,1017.0703,377.3594,2426.301,90.89062
1692023950,1017.3164,377.1328,2426.281,90.89062
1692023949,1017.3164,377.1406,2426.273,90.89062
1692023948,1017.3164,377.1523,2426.262,90.89062
1692023947,1017.3164,377.1641,2426.25,90.89062
1692023946,1017.5625,376.9297,2426.238,90.89062
1692023945,1017.5625,376.9414,2426.227,90.89062
1692023944,1017.5625,376.957,2426.211,90.89062
1692023943,1019.2852,375.2422,2426.203,90.89062
1692023942,1021.5,373.043,2426.191,90.88672
1692023941,1023.7148,370.8359,2426.184,90.88672
1692023940,1023.7148,370.8516,2426.168,90.88672
1692023939,1023.7148,370.8594,2426.16,90.88672
1692023938,1025.6836,368.8984,2426.152,90.88672
1692023937,1027.6523,366.9375,2426.145,90.88672
1692023936,1029.6211,364.9688,2426.145,90.88672
1692023935,1029.8672,364.7227,2426.145,90.88672
1692023934,1029.8672,364.7227,2426.145,90.88672
1692023933,1031.3438,363.2461,2426.145,90.88672
1692023932,1032.5742,362.0156,2426.145,90.88672
1692023931,1032.5742,362.0156,2426.145,90.88672
1692023930,1032.5742,362.0156,2426.145,90.88672
1692023929,1032.5742,362.0156,2426.145,90.88672
1692023928,1032.5742,362.0156,2426.145,90.88672
1692023927,1032.5742,362.0156,2426.145,90.88672
1692023926,1034.543,360.0469,2426.145,90.88672
1692023925,1036.0195,358.5703,2426.145,90.88672
1692023924,1036.0195,358.5703,2426.145,90.88672
1692023923,1036.0195,358.5703,2426.145,90.88672
1692023922,1036.0195,358.5703,2426.145,90.88672
1692023921,1036.0195,358.5703,2426.145,90.88672
1692023920,1036.0195,358.5703,2426.145,90.88672
1692023919,1036.0195,358.5703,2426.145,90.88672
1692023918,1036.0195,358.5703,2426.145,90.88672
1692023917,1036.0195,358.5703,2426.145,90.88672
1692023916,1036.0195,358.5703,2426.145,90.88672
1692023915,1036.0195,358.5703,2426.145,90.88672
1692023914,1036.0195,358.5703,2426.145,90.88672
1692023913,1036.0195,358.5703,2426.145,90.88672
1692023912,1036.0195,358.5703,2426.145,90.88672
1692023911,1036.0195,358.5703,2426.145,90.88672
1692023910,1036.0195,358.5703,2426.145,90.88672
1692023909,1036.0195,358.5703,2426.145,90.88672
1692023908,1036.0195,358.5703,2426.145,90.88672
1692023907,1036.0195,358.5703,2426.145,90.88672
1692023906,1036.0195,358.5703,2426.145,90.88672
1692023905,1036.0195,358.5703,2426.145,90.88672
1692023904,1036.0195,358.5703,2426.145,90.88672
1692023903,1036.0195,358.5703,2426.145,90.88672
1692023902,1036.0195,358.5703,2426.145,90.88672
1692023901,1036.0195,358.5703,2426.145,90.88672
1692023900,1036.0195,358.5703,2426.145,90.88672
1692023899,1036.0195,358.5703,2426.145,90.88672
1692023898,1038.2344,356.3555,2426.145,90.88672
1692023897,1038.2344,356.3555,2426.145,90.88672
1692023896,1038.2344,356.3555,2426.145,90.88672
1692023895,1038.2344,356.3555,2426.145,90.88672
1692023894,1038.2344,356.3555,2426.145,90.88672
1692023893,1040.2031,354.3867,2426.145,90.88672
1692023892,1040.2031,354.3867,2426.145,90.88672
1692023891,1040.2031,354.3867,2426.145,90.88672
1692023890,1042.418,352.1719,2426.145,90.88672
1692023889,1042.6641,351.9258,2426.145,90.88672
1692023888,1045.3594,349.2305,2426.145,90.88672
1692023887,1047.082,347.5078,2426.145,90.88672
1692023886,1047.082,347.5117,2426.145,90.88281
1692023885,1049.2969,345.2969,2426.145,90.88281
1692023884,1050.0352,344.5586,2426.145,90.88281
1692023883,1011.6172,382.9766,2426.145,90.88281
1692023882,1011.6172,382.9766,2426.145,90.88281
1692023881,1011.6172,382.9766,2426.145,90.88281
1692023880,1011.6172,382.9766,2426.145,90.88281
1692023879,1011.6172,382.9766,2426.145,90.88281
1692023878,1012.8477,381.7461,2426.145,90.88281
1692023877,1012.8477,381.7461,2426.145,90.88281
1692023876,1012.8477,381.7461,2426.145,90.88281
1692023875,1012.8477,381.7461,2426.145,90.88281
1692023874,1012.8477,381.7539,2426.137,90.88281
1692023873,1012.8477,381.7539,2426.145,90.875
1692023872,1012.8477,381.7539,2426.145,90.875
1692023871,1012.8477,381.7539,2426.145,90.875
1692023870,1012.8477,381.7539,2426.145,90.875
1692023869,1012.8477,381.7539,2426.145,90.875
1692023868,1012.8477,381.7539,2426.145,90.875
1692023867,1012.8477,381.7539,2426.145,90.875
1692023866,1012.8477,381.7539,2426.145,90.875
1692023865,1012.8477,381.7539,2426.145,90.875
1692023864,1013.0938,381.5078,2426.145,90.875
1692023863,1014.0781,380.5234,2426.145,90.875
1692023862,1014.0781,380.5234,2426.145,90.875
1692023861,1014.0781,380.5234,2426.145,90.875
1692023860,1014.0781,380.5234,2426.145,90.875
1692023859,1014.0781,380.5234,2426.145,90.875
1692023858,1014.3242,380.2773,2426.145,90.875
1692023857,1014.5703,380.0312,2426.145,90.875
1692023856,1016.293,378.3086,2426.145,90.875
1692023855,1016.5391,378.0625,2426.145,90.875
1692023854,1016.5391,378.0625,2426.145,90.875
1692023853,1016.5391,378.0625,2426.145,90.875
