time,free,used,cached,buffers
1692036922,1026.4102,356.7617,2436.398,92.05078
1692036921,1028.5977,354.6094,2436.363,92.05078
1692036920,1030.8086,352.4258,2436.336,92.05078
1692036919,992.9922,390.2773,2436.301,92.05078
1692036918,994.9609,388.332,2436.277,92.05078
1692036917,994.9609,388.3633,2436.246,92.05078
1692036916,994.9609,388.3906,2436.219,92.05078
1692036915,994.9609,388.418,2436.191,92.05078
1692036914,994.9609,388.4414,2436.168,92.05078
1692036913,995.4531,387.9805,2436.137,92.05078
1692036912,997.1758,386.2969,2436.098,92.05078
1692036911,998.8984,384.6016,2436.07,92.05078
1692036910,998.8984,384.6289,2436.043,92.05078
1692036909,998.8984,384.6562,2436.016,92.05078
1692036908,998.8984,384.6836,2435.988,92.05078
1692036907,998.8984,384.7227,2435.949,92.05078
1692036906,998.8984,384.7539,2435.918,92.05078
1692036905,998.8984,384.7812,2435.891,92.05078
1692036904,998.8984,384.8086,2435.867,92.04688
1692036903,998.8984,384.8398,2435.836,92.04688
1692036902,998.8984,384.875,2435.801,92.04688
1692036901,998.8984,384.9023,2435.773,92.04688
1692036900,998.8984,384.9336,2435.742,92.04688
1692036899,998.8984,384.957,2435.719,92.04688
1692036898,998.8984,384.9805,2435.695,92.04688
1692036897,998.8984,385.0234,2435.652,92.04688
1692036896,998.8984,385.0469,2435.629,92.04688
1692036895,998.8984,385.082,2435.594,92.04688
1692036894,998.8984,385.1016,2435.574,92.04688
1692036893,998.8984,385.1367,2435.539,92.04688
1692036892,998.8984,385.1562,2435.52,92.04688
1692036891,998.8984,385.1914,2435.484,92.04688
1692036890,998.8984,385.2109,2435.465,92.04688
1692036889,998.8984,385.2539,2435.422,92.04688
1692036888,998.8984,385.2734,2435.402,92.04688
1692036887,998.8984,385.3164,2435.359,92.04688
1692036886,998.8984,385.3398,2435.336,92.04688
1692036885,998.8984,385.375,2435.301,92.04688
1692036884,998.8984,385.3945,2435.281,92.04688
1692036883,998.8984,385.4297,2435.246,92.04688
1692036882,998.8984,385.4492,2435.227,92.04688
1692036881,998.8984,385.4844,2435.191,92.04688
1692036880,998.8984,385.5039,2435.172,92.04688
1692036879,998.8984,385.5508,2435.129,92.04297
1692036878,998.8984,385.5703,2435.109,92.04297
1692036877,998.8984,385.6133,2435.066,92.04297
1692036876,998.8984,385.6367,2435.043,92.04297
1692036875,998.8984,385.6719,2435.008,92.04297
1692036874,998.8984,385.6914,2434.988,92.04297
1692036873,998.8984,385.7266,2434.953,92.04297
1692036872,998.8984,385.7539,2434.926,92.04297
1692036871,998.8984,385.7812,2434.898,92.04297
1692036870,998.8984,385.8086,2434.871,92.04297
1692036869,999.1445,385.5938,2434.84,92.04297
1692036868,999.3906,385.3789,2434.809,92.04297
1692036867,999.3906,385.4141,2434.773,92.04297
1692036866,999.3906,385.4453,2434.742,92.04297
1692036865,999.3906,385.4805,2434.707,92.04297
1692036864,999.3906,385.5,2434.688,92.04297
1692036863,999.3906,385.5312,2434.656,92.04297
1692036862,999.3906,385.5625,2434.625,92.04297
1692036861,999.3906,385.5898,2434.598,92.04297
1692036860,999.3906,385.6133,2434.574,92.04297
1692036859,999.3906,385.6445,2434.543,92.04297
1692036858,999.6367,385.4414,2434.5,92.04297
1692036857,1001.3594,383.7422,2434.477,92.04297
1692036856,1001.8516,383.2773,2434.449,92.04297
1692036855,1001.8516,383.3086,2434.418,92.04297
1692036854,1001.8516,383.3438,2434.387,92.03906
1692036853,1001.8516,383.375,2434.355,92.03906
1692036852,1001.8516,383.4023,2434.328,92.03906
1692036851,1002.0977,383.1836,2434.301,92.03906
1692036850,1002.5898,382.7227,2434.27,92.03906
1692036849,1002.5898,382.7461,2434.246,92.03906
1692036848,1002.5898,382.7461,2434.246,92.03906
1692036847,1003.5742,381.7617,2434.246,92.03906
1692036846,1003.5742,381.7617,2434.246,92.03906
1692036845,1003.5742,381.7617,2434.246,92.03906
1692036844,1003.5742,381.7617,2434.246,92.03906
1692036843,1003.5742,381.7617,2434.246,92.03906
1692036842,1003.5742,381.7617,2434.246,92.03906
1692036841,1003.5742,381.7617,2434.246,92.03906
1692036840,1003.5742,381.7617,2434.246,92.03906
1692036839,1003.5742,381.7617,2434.246,92.03906
1692036838,1003.5742,381.7617,2434.246,92.03906
1692036837,1003.5742,381.7617,2434.246,92.03906
1692036836,1003.5742,381.7617,2434.246,92.03906
1692036835,1003.5742,381.7617,2434.246,92.03906
1692036834,1003.5742,381.7617,2434.246,92.03906
1692036833,1003.5742,381.7617,2434.246,92.03906
1692036832,1003.5742,381.7617,2434.246,92.03906
1692036831,1003.5742,381.7617,2434.246,92.03906
1692036830,1003.5742,381.7617,2434.246,92.03906
1692036829,1003.5742,381.7617,2434.246,92.03906
1692036828,1003.5742,381.7617,2434.246,92.03906
1692036827,1003.5742,381.7617,2434.246,92.03906
1692036826,1003.8203,381.5156,2434.246,92.03906
1692036825,1003.8203,381.5156,2434.246,92.03906
1692036824,1003.8203,381.5156,2434.246,92.03906
1692036823,1004.0664,381.2695,2434.246,92.03906
1692036822,1004.0664,381.2695,2434.246,92.03906
1692036821,1004.0664,381.2695,2434.246,92.03906
1692036820,1004.0664,381.2695,2434.246,92.03906
1692036819,1004.0664,381.2695,2434.246,92.03906
1692036818,1004.3125,381.0234,2434.246,92.03906
1692036817,1004.3125,381.0234,2434.246,92.03906
1692036816,1004.3125,381.0234,2434.246,92.03906
1692036815,1004.3125,381.0234,2434.246,92.03906
1692036814,1004.3125,381.0234,2434.246,92.03906
1692036813,1004.3125,381.0234,2434.246,92.03906
1692036812,1004.3125,381.0234,2434.246,92.03906
1692036811,1004.3125,381.0234,2434.246,92.03906
1692036810,1004.3125,381.0234,2434.246,92.03906
1692036809,1004.3125,381.0234,2434.246,92.03906
1692036808,1004.3125,381.0234,2434.246,92.03906
1692036807,1004.3125,381.0234,2434.246,92.03906
1692036806,1004.3125,381.0234,2434.246,92.03906
1692036805,1004.3125,381.0234,2434.246,92.03906
1692036804,1004.3125,381.0234,2434.246,92.03906
1692036803,1004.3125,381.0234,2434.246,92.03906
1692036802,1004.3125,381.0234,2434.246,92.03906
1692036801,1004.3125,381.0234,2434.246,92.03906
1692036800,1004.3125,381.0234,2434.246,92.03906
1692036799,1004.3125,381.0234,2434.246,92.03906
1692036798,1004.3125,381.0234,2434.246,92.03906
1692036797,1004.3125,381.0234,2434.246,92.03906
1692036796,1004.3125,381.0234,2434.246,92.03906
1692036795,1004.3125,381.0234,2434.246,92.03906
1692036794,1004.3125,381.0234,2434.246,92.03906
1692036793,1004.3125,381.0234,2434.246,92.03906
1692036792,1004.3125,381.0234,2434.246,92.03906
1692036791,1004.3125,381.0234,2434.246,92.03906
1692036790,1004.3125,381.0234,2434.246,92.03906
1692036789,1004.3125,381.0234,2434.246,92.03906
1692036788,1004.3125,381.0234,2434.246,92.03906
1692036787,1004.3125,381.0312,2434.238,92.03906
1692036786,1004.3125,381.0312,2434.246,92.03125
1692036785,1004.3125,381.0312,2434.246,92.03125
1692036784,1004.3125,381.0312,2434.246,92.03125
1692036783,1004.3125,381.0312,2434.246,92.03125
1692036782,1004.5586,380.7852,2434.246,92.03125
1692036781,1006.7734,378.5703,2434.246,92.03125
1692036780,1006.7734,378.5703,2434.246,92.03125
1692036779,1008.9883,376.3555,2434.246,92.03125
1692036778,1008.9883,376.3555,2434.246,92.03125
1692036777,1010.2188,375.125,2434.246,92.03125
1692036776,1010.2188,375.125,2434.246,92.03125
1692036775,1010.2188,375.125,2434.246,92.03125
1692036774,1012.1875,373.1562,2434.246,92.03125
1692036773,1012.4336,372.9102,2434.246,92.03125
1692036772,1012.4336,372.9102,2434.246,92.03125
1692036771,1014.1562,371.1875,2434.246,92.03125
1692036770,1015.6328,369.7109,2434.246,92.03125
1692036769,1017.6016,367.7422,2434.246,92.03125
1692036768,1017.8477,367.4961,2434.246,92.03125
1692036767,1017.8477,367.4961,2434.246,92.03125
1692036766,1019.8164,365.5273,2434.246,92.03125
1692036765,1021.7852,363.5586,2434.246,92.03125
1692036764,1021.7852,363.5586,2434.246,92.03125
1692036763,1021.7852,363.5586,2434.246,92.03125
1692036762,1023.7539,361.5898,2434.246,92.03125
1692036761,1025.4766,359.8672,2434.246,92.03125
1692036760,1025.9688,359.375,2434.246,92.03125
1692036759,1027.6914,357.6562,2434.242,92.03125
1692036758,1030.3867,354.9609,2434.246,92.02734
1692036757,1030.6328,354.7148,2434.246,92.02734
1692036756,1030.6328,354.7148,2434.246,92.02734
1692036755,1032.3555,352.9922,2434.246,92.02734
1692036754,993.8125,391.5352,2434.246,92.02734
1692036753,994.0586,391.2891,2434.246,92.02734
1692036752,994.0586,391.2891,2434.246,92.02734
1692036751,994.0586,391.2891,2434.246,92.02734
1692036750,994.0586,391.2891,2434.246,92.02734
1692036749,995.5352,389.8125,2434.246,92.02734
1692036748,995.5352,389.8125,2434.246,92.02734
1692036747,997.5039,387.8438,2434.246,92.02734
1692036746,997.5039,387.8438,2434.246,92.02734
1692036745,999.4727,385.875,2434.246,92.02734
1692036744,999.4727,385.875,2434.246,92.02734
1692036743,1001.1953,384.1523,2434.246,92.02734
1692036742,1001.9336,383.4141,2434.246,92.02734
1692036741,1001.9336,383.4141,2434.246,92.02734
1692036740,1002.6719,382.6758,2434.246,92.02734
1692036739,1002.6719,382.6758,2434.246,92.02734
1692036738,1002.6719,382.6758,2434.246,92.02734
1692036737,1002.6719,382.6758,2434.246,92.02734
1692036736,1002.6719,382.6758,2434.246,92.02734
1692036735,1002.6719,382.6758,2434.246,92.02734
1692036734,1002.6719,382.6758,2434.246,92.02734
1692036733,1002.6719,382.6758,2434.246,92.02734
1692036732,1002.6719,382.6758,2434.246,92.02734
1692036731,1002.6719,382.6758,2434.246,92.02734
1692036730,1002.6719,382.6758,2434.246,92.02734
1692036729,1002.6719,382.6758,2434.246,92.02734
1692036728,1002.6719,382.6758,2434.246,92.02734
1692036727,1002.6719,382.6758,2434.246,92.02734
1692036726,1002.6719,382.6758,2434.246,92.02734
1692036725,1002.6719,382.6758,2434.246,92.02734
1692036724,1002.6719,382.6758,2434.246,92.02734
1692036723,1002.6719,382.6758,2434.246,92.02734
1692036722,1002.918,382.4297,2434.246,92.02734
1692036721,1002.918,382.4297,2434.246,92.02734
1692036720,1002.918,382.4297,2434.246,92.02734
1692036719,1002.918,382.4297,2434.246,92.02734
1692036718,1002.918,382.4297,2434.246,92.02734
1692036717,1002.918,382.4297,2434.246,92.02734
1692036716,1002.918,382.4297,2434.246,92.02734
1692036715,1002.918,382.4297,2434.246,92.02734
1692036714,1002.918,382.4297,2434.246,92.02734
1692036713,1002.918,382.4297,2434.246,92.02734
1692036712,1002.918,382.4297,2434.246,92.02734
1692036711,1003.1641,382.1836,2434.246,92.02734
1692036710,1004.8867,380.4609,2434.246,92.02734
1692036709,1005.625,379.7227,2434.246,92.02734
1692036708,1006.8555,378.4922,2434.246,92.02734
1692036707,1006.8555,378.4922,2434.246,92.02734
1692036706,1006.8555,378.4922,2434.246,92.02734
1692036705,1006.8555,378.4922,2434.246,92.02734
1692036704,1006.8555,378.4922,2434.246,92.02734
1692036703,1006.8555,378.4922,2434.246,92.02734
1692036702,1006.8555,378.4922,2434.246,92.02734
1692036701,1006.8555,378.4922,2434.246,92.02734
1692036700,1006.8555,378.4922,2434.246,92.02734
1692036699,1006.8555,378.4922,2434.246,92.02734
1692036698,1006.8555,378.4922,2434.246,92.02734
1692036697,1006.8555,378.4961,2434.246,92.02344
1692036696,1007.1016,378.25,2434.246,92.02344
1692036695,1007.1016,378.25,2434.246,92.02344
1692036694,1007.3477,378.0039,2434.246,92.02344
1692036693,1007.3477,378.0039,2434.246,92.02344
1692036692,1007.3477,378.0039,2434.246,92.02344
1692036691,1007.3477,378.0039,2434.246,92.02344
1692036690,1007.3477,378.0039,2434.246,92.02344
1692036689,1007.3477,378.0039,2434.246,92.02344
1692036688,1007.3477,378.0039,2434.246,92.02344
1692036687,1007.3477,378.0039,2434.246,92.02344
1692036686,1007.3477,378.0039,2434.246,92.02344
1692036685,1007.3477,378.0039,2434.246,92.02344
1692036684,1007.3477,378.0039,2434.246,92.02344
1692036683,1007.3477,378.0039,2434.246,92.02344
